rolling_average;rolling_average_w_error;rolling_average_buy_imb;rolling_average_sell_imb;triangular;triangular_w_error;triangular_buy_imb;triangular_sell_imb;weibull;weibull_w_error;weibull_buy_imb;weibull_sell_imb;baseline;baseline_w_error;baseline_buy_imb;baseline_sell_imb
2753.242822900578;2640.2656741288565;112.97714877172166;0.0;2806.9845147680458;2926.1942530906945;0.0;119.20973832264872;5633.0;5633.0;0.0;-0.0;3138.0880095195903;3054.843577753815;83.24443176577506;0.0
2909.2675347895;2928.346808104982;0.0;19.079273315481714;2077.2258013072287;2055.4031523854287;21.82264892180001;0.0;1878.4111681373172;1966.3794656640587;0.0;87.96829752674148;3138.0880095195903;3295.1730065479414;0.0;157.08499702835115
2689.97698185307;2445.4656124454605;244.51136940760944;0.0;3585.6145541832325;3438.252413543102;147.3621406401303;0.0;2386.8045643347773;2522.752203183283;0.0;135.9476388485059;3138.0880095195903;3304.308622941971;0.0;166.22061342238067
3237.9592917766827;3210.725350869994;27.23394090668853;0.0;3756.929015016384;3455.5749744744085;301.35404054197534;0.0;5633.0;5633.0;0.0;-0.0;3138.0880095195903;3190.649918234948;0.0;52.56190871535773
2988.9221764576655;3066.8096581420286;0.0;77.88748168436314;4628.497908707661;4485.813637311969;142.68427139569212;0.0;5054.601595600974;5363.844311869092;0.0;309.2427162681179;2574.7174422133517;2625.386487482304;0.0;50.66904526895223
2932.070331496976;2686.249674392588;245.82065710438792;0.0;1548.4117576704655;1435.5984407137278;112.81331695673771;0.0;1124.739281740529;1156.0260420021445;0.0;31.286760261615655;2574.7174422133517;2538.753036731646;35.96440548170585;0.0
2500.883295449274;2463.852401227675;37.03089422159928;0.0;912.5326576211997;801.660119353366;110.87253826783376;0.0;5633.0;5633.0;0.0;-0.0;2574.7174422133517;2378.8004082545485;195.91703395880313;0.0
2068.9318775670376;2113.296296517991;0.0;44.36441895095322;2967.5506172897467;2812.836481043749;154.7141362459979;0.0;2318.7751989789704;2403.929169307008;0.0;85.15397032803776;2574.7174422133517;2475.351556703439;99.36588550991246;0.0
2458.142241879586;2650.66051026484;0.0;192.51826838525403;4760.944942896996;4720.384890564574;40.56005233242195;0.0;3801.851571453898;3535.9017656898204;265.9498057640776;0.0;2574.7174422133517;2341.2907310171945;233.42671119615716;0.0
2066.6538683373824;2238.291646806962;0.0;171.63777846957964;3926.402699115975;4052.1718249539854;0.0;125.7691258380105;1687.6582101561546;1881.6328321674123;0.0;193.97462201125768;2574.7174422133517;2595.637172558157;0.0;20.91973034480543
2338.773801431972;2494.7417522935766;0.0;155.96795086160455;2593.7544195411388;2783.972953710486;0.0;190.2185341693471;4588.3325880882085;4853.624071700543;0.0;265.29148361233456;2574.7174422133517;2405.5082958845705;169.20914632878112;0.0
2204.7080389777475;2066.2716774201144;138.43636155763306;0.0;2232.9103268976787;2127.9897568608926;104.9205700367861;0.0;1613.8068082708653;1694.6158523973947;0.0;80.80904412652944;2574.7174422133517;2726.3580954766917;0.0;151.64065326334003
2039.8323908958641;2253.1781722379624;0.0;213.34578134209823;4600.826997286282;4757.311538519486;0.0;156.48454123320425;2098.739248785562;1903.554959820475;195.1842889650868;0.0;2574.7174422133517;2529.420955468928;45.29648674442387;0.0
2311.5285083198205;2128.262287387235;183.26622093258538;0.0;4073.972251219042;3886.550068023211;187.4221831958307;0.0;4614.928803018652;4893.242721695164;0.0;278.313918676512;2574.7174422133517;2688.9882105497513;0.0;114.27076833639967
2570.563132583602;2362.2766508096906;208.28648177391142;0.0;1481.0252548729054;1577.5530682130184;0.0;96.52781334011297;5054.601595600974;4814.309895701103;240.29169989987076;0.0;2574.7174422133517;2467.8065501116785;106.9108921016732;0.0
2362.9729194114457;2553.988912607043;0.0;191.01599319559728;3328.198409798642;3058.400541831978;269.79786796666394;0.0;1937.5696424983782;1722.3106424185594;215.25900007981886;0.0;2574.7174422133517;2637.48041141832;0.0;62.76296920496816
2051.7484225639428;1934.722320510276;117.02610205366682;0.0;2495.778429736595;2469.700142048477;26.078287688118053;0.0;3080.1782561452983;2897.2881333640235;182.89012278127484;0.0;2574.7174422133517;2799.9681923356134;0.0;225.2507501222617
2828.587410561141;3006.366732186418;0.0;177.77932162527713;2797.339881741507;2655.848226257699;141.4916554838078;0.0;1574.4473726234935;1641.7114384778981;0.0;67.26406585440463;2574.7174422133517;2613.5305882910448;0.0;38.81314607769309
2941.9505343186183;2785.502006759064;156.44852755955435;0.0;4276.535471209224;4261.56480811657;14.970663092653922;0.0;3494.365752428246;3726.7205558861574;0.0;232.3548034579112;2574.7174422133517;2518.6569475671126;56.06049464623902;0.0
2892.670610402014;2714.327462572055;178.34314782995898;0.0;1226.0684178345598;1280.5694834972014;0.0;54.50106566264162;2617.0609659340057;2857.817605853545;0.0;240.75663991953934;2574.7174422133517;2840.504184184885;0.0;265.7867419715335
2332.401430098519;2202.456518227507;129.9449118710122;0.0;2799.9991929984403;2977.465625973328;0.0;177.46643297488754;4340.72116876364;4134.040929223729;206.68023953991087;0.0;2574.7174422133517;2428.358671381299;146.35877083205287;0.0
2495.937517935721;2756.4327926357932;0.0;260.49527470007206;3111.6904727021165;2907.8383386208307;203.85213408128584;0.0;4277.073760230376;4534.987921229734;0.0;257.9141609993576;2574.7174422133517;2477.962272554669;96.75516965868246;0.0
2429.776864495046;2657.377231830683;0.0;227.60036733563675;2520.7270657069353;2754.6908996752263;0.0;233.96383396829106;2059.58553881061;2030.4876997035421;29.097839107068012;0.0;2574.7174422133517;2589.0933811625996;0.0;14.375938949247939
2905.0634346995553;2846.853109151746;58.210325547809134;0.0;1499.229314521691;1687.3552151810557;0.0;188.12590065936456;3685.949842125985;4037.403351861214;0.0;351.4535097352291;2574.7174422133517;2737.579262015264;0.0;162.86181980191213
2730.966011712907;2691.8690160969695;39.09699561593743;0.0;2233.1658874502255;2088.4556505147807;144.71023693544475;0.0;5521.347886673753;5633.0;0.0;111.65211332624676;2574.7174422133517;2490.872281329854;83.84516088349756;0.0
2996.7741185698483;2967.9281644873577;28.845954082490607;0.0;1481.3622985001768;1477.1511050473448;4.211193452832049;0.0;2178.5320080903375;2243.2286175529416;0.0;64.6966094626041;2574.7174422133517;2672.794971565132;0.0;98.07752935178041
2280.2115575147973;2391.45181885062;0.0;111.24026133582265;1231.0462929450314;1253.7208103753196;0.0;22.674517430288233;1009.3477520802172;1003.6902960886705;5.657455991546726;0.0;2574.7174422133517;2392.488720163386;182.22872204996565;0.0
2186.938053359044;2097.490242444455;89.4478109145889;0.0;1351.1782715225222;1289.2659498360313;61.91232168649094;0.0;4327.941489992917;4140.138638154254;187.80285183866272;0.0;2574.7174422133517;2812.7837468470057;0.0;238.066304633654
1122.1692941252322;1263.345321268031;0.0;141.17602714279883;525.684352812099;532.2918894170703;0.0;6.607536604971301;1182.9061583605262;1120.1927443800496;62.713413980476616;0.0;699.6907389824047;768.6763550860355;0.0;68.98561610363083
886.7888819786814;796.1036806685822;90.68520131009916;0.0;858.2760411827331;879.5394199098297;0.0;21.26337872709655;644.2957753980339;593.3910150144584;50.904760383575535;0.0;699.6907389824047;729.9652196132384;0.0;30.27448063083375
705.3579342626783;705.195219317703;0.16271494497527783;0.0;450.76436937860166;515.4693382624853;0.0;64.70496888388362;1328.28426203276;1182.9102728739747;145.3739891587852;0.0;699.6907389824047;811.5208091424009;0.0;111.83007015999624
780.8501005942651;905.0507965007985;0.0;124.20069590653338;458.40896329825455;405.178292846098;53.23067045215657;0.0;971.1444947118451;1108.6433051303973;0.0;137.49881041855213;699.6907389824047;745.3461519292405;0.0;45.65541294683578
813.0827959733356;764.2304717958526;48.852324177482956;0.0;440.5678737096073;392.7854579356529;47.78241577395437;0.0;403.107111566413;459.11386862600165;0.0;56.006757059588665;699.6907389824047;699.2940310744752;0.39670790792945354;0.0
632.7870688036722;665.205183538645;0.0;32.41811473497273;472.0796009714322;544.2513825210233;0.0;72.17178154959106;1209.9961149047763;1221.9816925799585;0.0;11.985577675182185;699.6907389824047;802.2982948256824;0.0;102.60755584327774
558.7896095247662;540.3611959891858;18.428413535580376;0.0;751.9776664278701;698.2210597661249;53.756606661745195;0.0;334.02854528126517;309.111051837769;24.91749344349614;0.0;699.6907389824047;688.2391040401786;11.451634942226065;0.0
730.2646730493703;841.9438863297773;0.0;111.679213280407;928.9996462678939;971.2597318411689;0.0;42.26008557327498;385.0238249607054;354.91381554533154;30.11000941537384;0.0;699.6907389824047;697.1140266661399;2.576712316264775;0.0
640.9038957100008;544.0847193811798;96.81917632882107;0.0;287.0833911367317;293.3575878905553;0.0;6.274196753823617;1083.659979471727;1155.359490823504;0.0;71.69951135177712;699.6907389824047;644.5974559974029;55.09328298500179;0.0
554.5325324759924;553.2043244367751;1.3282080392173157;0.0;893.9508128077799;922.2069208567295;0.0;28.256108048949613;320.3313300115494;351.358875925916;0.0;31.027545914366556;699.6907389824047;596.0517425785106;103.63899640389411;0.0
709.8307032152566;718.8519224901689;0.0;9.021219274912369;746.2923700777407;675.324315768405;70.96805430933568;0.0;374.93503798523443;344.65221900502786;30.28281898020657;0.0;699.6907389824047;598.0692856531225;101.62145332928219;0.0
645.5734362239447;561.820648383493;83.75278784045167;0.0;781.033790119574;897.9953363350382;0.0;116.9615462154643;884.2994593565163;843.6439519728993;40.655507383616964;0.0;699.6907389824047;656.0188655752153;43.67187340718942;0.0
556.9846088560861;521.565727810289;35.41888104579709;0.0;477.45748390328106;407.48574537126456;69.9717385320165;0.0;952.4111149812908;831.5390534077135;120.8720615735773;0.0;699.6907389824047;752.9062712032076;0.0;53.21553222080286
714.7537763178829;807.8834858711;0.0;93.12970955321714;421.9749175678159;387.3594259141939;34.61549165362203;0.0;287.74849801368856;241.09814453575618;46.650353477932384;0.0;699.6907389824047;641.3104476174173;58.38029136498744;0.0
627.9548133447532;642.179126790389;0.0;14.224313445635744;1121.6552651267427;1082.280421153957;39.37484397278581;0.0;1043.5887329977822;948.9137785501528;94.67495444762949;0.0;699.6907389824047;707.6891260403698;0.0;7.998387057965147
636.2646277439594;548.5612724022459;87.70335534171352;0.0;920.62540845184;883.1691205112153;37.45628794062475;0.0;475.2304178033752;465.9192738696513;9.311143933723883;0.0;699.6907389824047;810.602713698336;0.0;110.91197471593125
744.9128021656395;701.4111508299043;43.50165133573523;0.0;802.308280175042;690.4134996970221;111.89478047801992;0.0;1276.6882633898535;1349.6673884240824;0.0;72.9791250342289;699.6907389824047;742.1762668363577;0.0;42.485527853953045
686.0024239475873;693.6386741559654;0.0;7.636250208378101;483.5094540896729;434.527014851587;48.982439238085874;0.0;460.7432159515671;520.0621563371158;0.0;59.31894038554867;699.6907389824047;641.9187330762421;57.772005906162576;0.0
633.131419036062;699.83697833898;0.0;66.705559302918;681.23554246209;736.3662500657882;0.0;55.13070760369817;1048.5426071896532;1201.7300573869456;0.0;153.1874501972925;699.6907389824047;764.8037302705352;0.0;65.1129912881305
681.4047807349118;579.333317345026;102.07146338988582;0.0;938.1738997267021;974.5597963675305;0.0;36.38589664082838;1265.4062675143473;1433.891478712782;0.0;168.48521119843463;699.6907389824047;633.3649549471759;66.32578403522882;0.0
702.05444247283;616.954526250722;85.09991622210805;0.0;768.2187247310085;735.6773477067497;32.541377024258736;0.0;707.2025715105854;705.8447820726142;1.357789437971178;0.0;699.6907389824047;600.1623921387686;99.52834684363609;0.0
717.198284561001;714.5910613729076;2.6072231880933714;0.0;635.7346527804352;708.5768178084455;0.0;72.8421650280103;549.0118729600415;519.8194000436603;29.192472916381234;0.0;699.6907389824047;613.5257813801587;86.16495760224598;0.0
720.339061405874;671.7175654061467;48.621495999727244;0.0;647.6645156753974;552.0182010527636;95.64631462263378;0.0;1265.4062675143473;1392.088022077062;0.0;126.68175456271479;699.6907389824047;669.4615963981913;30.229142584213378;0.0
625.6465315671959;685.0072139352962;0.0;59.360682368100356;1016.0717191637851;1066.3801102542138;0.0;50.3083910904287;626.529306327853;552.5215529315248;74.00775339632821;0.0;699.6907389824047;757.5269737879462;0.0;57.836234805541494
900.017985412026;985.6476712224259;0.0;85.6296858103999;1266.3951322711785;1242.7168915113232;23.67824075985527;0.0;1083.659979471727;1178.5612321590183;0.0;94.90125268729139;1469.7725735136755;1300.7825610768932;168.9900124367823;0.0
958.1185729736893;884.5903381872702;73.52823478641915;0.0;1423.8352477443393;1349.6115742221282;74.22367352221113;0.0;2544.703132430485;2501.9903683226694;42.712764107815474;0.0;1469.7725735136755;1349.73631691537;120.0362565983055;0.0
1062.653464949132;1037.4175122040017;25.235952745130362;0.0;1380.9640391106273;1218.016408541282;162.94763056934516;0.0;823.7338213961032;767.4390483951267;56.29477300097642;0.0;1469.7725735136755;1527.8883929400433;0.0;58.11581942636781
1083.329615166465;996.7274237547009;86.60219141176401;0.0;1464.995311808827;1552.1673866600624;0.0;87.1720748512355;626.529306327853;675.7183146034467;0.0;49.18900827559378;1469.7725735136755;1419.379334694998;50.393238818677446;0.0
1405.27816210839;1335.7837443299643;69.49441777842571;0.0;1776.0643571236944;1860.666011344969;0.0;84.60165422127466;2920.2018587581497;3001.146681828476;0.0;80.94482307032649;1469.7725735136755;1417.2295556510765;52.54301786259907;0.0
1556.9776837157574;1738.3897110893213;0.0;181.4120273735639;1404.0681945712836;1559.4267878628336;0.0;155.35859329155005;1288.0360914805342;1217.6655679725895;70.37052350794465;0.0;1469.7725735136755;1641.8909111672715;0.0;172.11833765359597
1652.4270272519952;1735.6727499150816;0.0;83.24572266308633;1154.9559162563935;1205.0457845555143;0.0;50.08986829912078;2517.9176498814163;2513.424601195766;4.4930486856501375;0.0;1469.7725735136755;1355.5887030999654;114.18387041371011;0.0
1348.5701117502365;1372.7238209078564;0.0;24.153709157619915;1445.261592620886;1506.8368706801054;0.0;61.5752780592195;1093.8351712296144;1247.3641260431234;0.0;153.52895481350902;1469.7725735136755;1433.0978719682487;36.67470154542684;0.0
1478.866941990614;1451.8070682343644;27.059873756249544;0.0;1480.9919208877907;1455.9099489769915;25.08197191079921;0.0;1777.8030852970983;1939.8778845429292;0.0;162.07479924583095;1469.7725735136755;1508.6915083668164;0.0;38.918934853140854
1423.4870996716777;1585.9220235789307;0.0;162.43492390725305;1016.3717250298181;1142.8741985403528;0.0;126.50247351053474;2114.538980427409;2313.084826879837;0.0;198.54584645242767;1469.7725735136755;1309.0643109262367;160.70826258743887;0.0
1251.0735871620996;1159.9115932225377;91.16199393956185;0.0;1980.1016800111736;1956.5715902962731;23.53008971490044;0.0;1687.6582101561546;1624.1877257011724;63.47048445498217;0.0;1469.7725735136755;1383.0975628869492;86.67501062672636;0.0
1605.8375760302158;1465.959484378732;139.87809165148383;0.0;2018.765398968178;2083.5962962402727;0.0;64.83089727209472;1078.5950134167495;984.697702010867;93.89731140588242;0.0;1469.7725735136755;1555.4803724791648;0.0;85.70779896548925
1450.1874869215865;1429.068600691181;21.11888623040545;0.0;1134.6332966647583;1202.0679485519288;0.0;67.4346518871705;1600.6156781553025;1641.6414917492752;0.0;41.02581359397277;1469.7725735136755;1480.9786273700406;0.0;11.206053856365088
1536.7858942648627;1494.987073748637;41.79882051622576;0.0;1110.3439328444656;1091.1583725228563;19.185560321609273;0.0;761.9790890491031;804.3914936751859;0.0;42.412404626082775;1469.7725735136755;1420.996391691129;48.776181822546505;0.0
1279.8362917378583;1212.729621175234;67.10667056262446;0.0;1683.1143915192329;1555.1859642010106;127.92842731822225;0.0;975.8679561506057;986.1089801236674;0.0;10.241023973061715;1469.7725735136755;1412.5370678258555;57.23550568782002;0.0
1303.7553886492349;1265.6271145661738;38.128274083061115;0.0;1337.011327848747;1325.4222123571803;11.589115491566645;0.0;1140.4114634654754;1283.489554120055;0.0;143.07809065457946;1469.7725735136755;1645.0343490662922;0.0;175.26177555261665
1204.1927626667596;1101.4666554284847;102.72610723827484;0.0;1346.6448495469142;1229.7240448688124;116.92080467810183;0.0;1387.224667181056;1282.135879195532;105.08878798552405;0.0;1469.7725735136755;1385.6024899627312;84.17008355094436;0.0
1324.1325974560316;1168.841994853743;155.29060260228857;0.0;1592.7718843059708;1703.977762424952;0.0;111.20587811898122;2028.615596084521;1983.4300093942184;45.18558669030267;0.0;1469.7725735136755;1447.156444591153;22.61612892252242;0.0
1340.0710939266403;1264.102134965591;75.96895896104934;0.0;1491.7069452141257;1544.104266038413;0.0;52.39732082428736;2083.0218074126833;2131.787020803092;0.0;48.76521339040892;1469.7725735136755;1591.384327232043;0.0;121.61175371836748
1508.1896887025669;1619.2975076413163;0.0;111.10781893874946;920.7180028549367;1055.6724934801266;0.0;134.95449062518992;730.3425951443736;704.6556876860272;25.686907458346354;0.0;1469.7725735136755;1385.7309477614895;84.04162575218606;0.0
1754.1541404094912;1865.9506598130201;0.0;111.79651940352892;1360.1673361751373;1352.8005254647744;7.36681071036287;0.0;971.1444947118451;1117.6582040958365;0.0;146.51370938399134;1469.7725735136755;1321.3698124131486;148.40276110052696;0.0
1563.3916798025764;1552.3611201606427;11.030559641933678;0.0;2213.3321663069396;2119.585888835848;93.74627747109162;0.0;1114.3748223640152;1207.0172071681363;0.0;92.6423848041211;1469.7725735136755;1422.9119241608448;46.860649352830706;0.0
1748.9434781017922;1611.426645186695;137.5168329150972;0.0;1250.9763122675374;1340.9077003310508;0.0;89.9313880635134;1357.5384526508672;1534.976845113015;0.0;177.43839246214793;1469.7725735136755;1612.220937824711;0.0;142.44836431103545
1573.627585062072;1589.0855048347303;0.0;15.457919772658215;1285.4806906374433;1429.602027169194;0.0;144.12133653175056;794.5166613990316;899.9839846218082;0.0;105.4673232227766;1469.7725735136755;1616.7509643162084;0.0;146.97839080253289
1749.794893511547;1847.3519631954887;0.0;97.55706968394179;2381.1021133895542;2234.1325730185536;146.96954037100068;0.0;1842.0553273072755;1949.341265474244;0.0;107.28593816696844;2239.3367986793623;2207.4452610523977;31.89153762696469;0.0
1938.464764244709;2086.8191693088625;0.0;148.35440506415353;2103.433721159682;2094.526139581792;8.907581577890141;0.0;3428.368956715948;3272.6963403958234;155.6726163201247;0.0;2239.3367986793623;2292.000717999616;0.0;52.663919320253626
1770.372657948197;1891.8980174338565;0.0;121.52535948565946;2304.59320999892;2303.867269878643;0.7259401202768458;0.0;3932.125296257064;3936.762352913408;0.0;4.637056656344157;2239.3367986793623;2376.6355165284203;0.0;137.298717849058
2019.5308634588234;1992.641272784525;26.88959067429846;0.0;1787.0682759876909;1805.0908506064075;0.0;18.02257461871659;2644.5459157693017;2676.7214109357715;0.0;32.17549516646977;2239.3367986793623;2283.73408083248;0.0;44.39728215311743
2130.3283887815733;2022.0926778250632;108.23571095651005;0.0;2001.7428439029043;2155.249549132523;0.0;153.50670522961877;3516.551208942006;3543.291431843142;0.0;26.74022290113635;2239.3367986793623;2011.6491285512495;227.6876701281128;0.0
1864.6035314313635;1940.307605598267;0.0;75.70407416690341;2282.840932823474;2512.1676390846887;0.0;229.3267062612149;1827.646301210987;1938.1991630559833;0.0;110.55286184499619;2239.3367986793623;2349.8482873168123;0.0;110.51148863744993
2413.6151079836577;2451.557962710817;0.0;37.9428547271591;2809.57715805475;2799.169547146695;10.407610908054721;0.0;2122.4717623559195;2007.8743337911487;114.59742856477078;0.0;2239.3367986793623;2412.558362134057;0.0;173.22156345469466
2585.7183268772364;2450.267595356477;135.4507315207593;0.0;2182.8241623746817;1977.2164384106845;205.60772396399716;0.0;3070.0154079277563;3308.1181866730785;0.0;238.1027787453222;2239.3367986793623;2192.1927865351536;47.14401214420877;0.0
2324.1672970690684;2442.9037980792205;0.0;118.7365010101521;1898.2185974648144;1860.2178544339818;38.00074303083261;0.0;2036.3303088002667;1857.7521961129125;178.57811268735418;0.0;2239.3367986793623;2078.360285982752;160.97651269661037;0.0
2446.5781285808735;2683.824086491909;0.0;237.24595791103548;1544.0079678591928;1548.0821215954418;0.0;4.074153736248945;1721.9609087754457;1658.111889083211;63.849019692234606;0.0;2239.3367986793623;2335.8501654227357;0.0;96.51336674337335
2067.410682034942;2108.096986415755;0.0;40.686304380813;1780.9755642639363;1885.536868016708;0.0;104.56130375277166;1548.5670830330725;1735.1438098641115;0.0;186.57672683103897;2239.3367986793623;2314.8435371552405;0.0;75.50673847587814
2122.1850733958304;1981.56152025225;140.62355314358047;0.0;2809.940128114888;2739.357266522434;70.58286159245381;0.0;2260.3203064175855;2344.079456686616;0.0;83.75915026903067;2239.3367986793623;2333.862847712537;0.0;94.52604903317479
2107.196378115659;2215.3147829490476;0.0;108.11840483338847;2231.3510371495327;2436.0920775005457;0.0;204.741040351013;1756.7244329009573;1883.0194231995226;0.0;126.29499029856538;2239.3367986793623;2302.2924545824676;0.0;62.95565590310525
2091.590879671977;2083.947061326623;7.643818345353793;0.0;1987.0092224821778;1957.94939501435;29.059827467827745;0.0;2813.4960669874054;2603.503644121535;209.99242286587014;0.0;2239.3367986793623;2218.9271213590373;20.409677320325045;0.0
1908.6198160814395;2034.546047218409;0.0;125.92623113696959;1975.853448797103;1891.125866187617;84.72758260948603;0.0;3755.205332489414;3765.894838428351;0.0;10.68950593893669;2239.3367986793623;2238.4111468941937;0.9256517851686112;0.0
1998.6201009952472;2017.7220787216556;0.0;19.10197772640845;1636.8208937470713;1520.940850159775;115.88004358729631;0.0;3968.1602050381302;3621.0310489371673;347.129156100963;0.0;2239.3367986793623;2095.9136663659865;143.42313231337585;0.0
2172.017471311653;2046.0193428734153;125.9981284382377;0.0;1700.1850956741166;1594.6422912485216;105.54280442559502;0.0;1784.867704887997;1657.7292393325101;127.13846555548685;0.0;2239.3367986793623;2326.3669573379493;0.0;87.03015865858697
2107.071503855562;1920.0855435994702;186.98596025609163;0.0;1600.512776404844;1725.5670734509486;0.0;125.05429704610447;1667.2995976134828;1665.0160426496222;2.2835549638605244;0.0;2239.3367986793623;2251.3702718865516;0.0;12.033473207189218
2112.4902899300896;2160.8431170671834;0.0;48.352827137093755;1835.369220418986;1667.073337126783;168.29588329220314;0.0;2044.061479569806;2120.6613764386243;0.0;76.5998968688184;2239.3367986793623;2423.9835498824214;0.0;184.646751203059
2035.6472111483588;1929.753838585796;105.89337256256272;0.0;2512.026895591982;2453.3776006706134;58.64929492136844;0.0;1820.4705897569818;1963.8161237857068;0.0;143.34553402872507;2239.3367986793623;2262.6896708594677;0.0;23.35287218010535
2314.9530903012787;2346.15273498318;0.0;31.19964468190119;2679.4153537338384;2708.2788810671013;0.0;28.863527333262937;3193.487842000721;3199.62669606573;0.0;6.138854065009127;2239.3367986793623;2029.2327342988972;210.10406438046516;0.0
2148.919517262129;2028.9683302673939;119.95118699473505;0.0;2168.0053541031066;1949.2121871381578;218.7931669649488;0.0;2235.5715080254736;2357.2253271542463;0.0;121.65381912877274;2239.3367986793623;2174.616737128609;64.72006155075314;0.0
2395.3872500779307;2465.59685680055;0.0;70.20960672261936;2109.930144480937;2056.5957682973126;53.3343761836245;0.0;1997.9583563805104;1861.2166164364633;136.74173994404714;0.0;2239.3367986793623;2296.0622513427015;0.0;56.72545266333918
