,0
328,108.65944721389982
329,110.70039365939733
330,99.36360953409631
331,104.550494259559
332,92.90407344709709
333,87.94401298290298
334,96.19157001990159
335,86.56620087201107
336,86.40136317111427
337,89.66900694249689
338,80.35963172626855
339,80.57698396290165
340,75.14606806942896
341,75.48737254544388
342,66.7815801255727
343,58.93899165539904
344,57.65040624822787
345,48.47313520683559
346,39.13018790547575
347,39.34619617731298
348,42.65009831910797
349,50.41081506117654
350,40.15824101962563
351,47.59162589927754
352,51.89622878040008
353,45.57145219614989
354,52.27830175480349
355,52.63324800305591
356,43.77199732884588
357,48.63581943994585
358,49.872187672415976
359,51.015152333786375
360,64.75128544031263
361,67.39575988704101
362,55.62457578606078
363,59.799381101638815
364,50.027070440865884
365,39.043576339266735
366,41.15852090377545
367,31.250701052547626
368,34.5213649906158
369,37.99774738564304
370,51.02054014420797
371,51.377536213791586
372,48.80491335830099
373,49.870738139318554
374,58.21857159019257
375,56.24777583947464
376,54.18449500564706
377,50.43508871446809
378,47.25582051522179
379,35.58023536141872
380,34.398623391381946
381,42.003597356201745
382,31.76026504897608
383,25.01577838489232
384,38.126764921601854
385,23.351894824104086
386,28.958639984790498
387,25.490381222842846
388,22.353037408767097
389,9.322019038272417
390,20.789697469249724
391,8.485096697587172
392,21.420075528750075
393,22.3398904355799
394,21.176470789428105
395,13.836391578143235
396,1.5684641975833848
397,12.330009210581691
398,22.258296940855402
399,24.44916362796923
400,16.37363914036688
401,16.736402055348236
402,11.860546890257972
403,21.396602529855635
404,35.67802097917055
405,26.040079553327594
406,36.42655626906624
407,36.61450247220821
408,42.43142923048371
409,35.002184271042154
410,37.061682330227754
411,33.336306184589354
412,36.36266677450732
413,30.07487849473829
414,25.772960483418206
415,20.54611265347667
416,12.680213933519221
417,5.118011468581402
418,9.141181367893072
419,16.3292260506787
420,17.859157058276995
421,22.672264930745158
422,25.475255090679923
423,32.02051256289424
424,38.361951273415556
425,41.29090727121394
426,41.86744462747443
427,44.2206345419984
428,43.83456369661213
429,42.355363076563805
430,36.061634477433245
431,37.230464001399966
432,30.60457100897525
433,35.723499841978786
434,33.12470779287442
435,36.894784934389435
436,43.05924624477569
437,40.41775490724565
438,46.61129607409063
439,49.04880642185594
440,50.32489781929834
441,55.757065352504
442,62.05565453694711
443,57.3614762459497
444,64.51006451745774
445,64.58847322106689
446,64.08215132088364
447,69.35980402853232
448,73.58325121427188
449,69.47562187430083
450,68.53953425274588
451,72.96347224653508
452,74.59093093058635
453,80.0
454,80.0
455,73.35907814432005
456,70.0
457,70.0
458,70.0
459,70.0
460,63.336324737522006
461,59.64277194678911
462,63.55845929474999
463,59.77659260512784
464,57.916125213138386
465,58.90284508530442
466,53.27728509265354
467,52.30059916150558
468,54.17329992857188
469,53.30573204799964
470,54.64040099176436
471,50.684008191855106
472,53.14732214851825
473,49.756871734731504
474,46.82830120073487
475,43.34667701609107
476,46.82342491100949
477,49.2083064955178
478,43.25615987992148
479,38.69001664974602
480,33.48008122944511
481,37.81945649845442
482,29.964513425524157
483,24.88566844107256
484,27.985979096049274
485,30.006691125297692
486,38.59334704226954
487,40.71634049462048
488,34.96072381306473
489,34.7166239580362
490,31.337851142510775
491,23.939818036257925
492,21.27256251941936
493,27.508648711520678
494,34.7189805827274
495,38.40392255152008
496,45.62580850618629
497,47.30597888596816
498,43.119486035647455
499,40.424651851194625
500,42.51180794323942
501,37.941254771295014
502,33.87016800976954
503,27.005658180472995
504,35.142206851028156
505,41.50531679962242
506,52.28962512340053
507,57.41550891006375
508,62.73766872653471
509,63.84833521365195
510,52.701796044102196
511,48.10313604551646
512,46.80883692536337
513,43.57642666346833
514,43.85911610054455
515,45.126146709139526
516,45.468449275473915
517,44.30604768464413
518,43.885921910663996
519,53.04419501853028
520,54.04374701550614
521,48.19102676296123
522,54.06846262625758
523,52.81116201531164
524,51.450681419791955
525,40.39326692292843
526,44.50262292415855
527,57.69197835787145
528,56.603946375129
529,59.923209071419784
530,58.5266329984698
531,57.96726611333808
532,59.26495819620755
533,52.796334172441185
534,55.61658112337387
535,61.014406389669645
536,55.20133839410531
537,50.81943962732518
538,46.40704890596709
539,53.34425124905935
540,60.03304364513418
541,64.92738535576595
542,66.15813613289521
543,70.0
544,63.10814610015995
545,62.91963173367898
546,61.03209310934086
547,58.97177061077634
548,60.067467645942656
549,61.646792578321715
550,67.27294753946829
551,70.0
552,70.0
553,70.0
554,64.67493328666103
555,67.12025643910333
556,70.0
557,70.0
558,63.52118465177077
559,63.4841919482858
560,63.46182254772764
561,67.04712580260504
562,61.49070942977055
563,57.653818627290235
564,56.777284221548456
565,52.05670967698859
566,45.79060634057739
567,41.94802602581445
568,37.672508052142305
569,33.48789104214582
570,38.74792216381633
571,40.79292192460316
572,36.93883609350826
573,30.689324359858432
574,35.308189274472376
575,33.06057911044641
576,30.632371988380225
577,40.675035850746454
578,38.22951359203717
579,29.942133283943114
580,33.344626969493426
581,22.977106551032573
582,11.763763387499285
583,2.469666050910348
584,0.0
585,0.0
586,0.0
587,0.0
588,9.494819912859091
589,1.904180927293222
590,10.143566335977273
591,10.783671312789313
592,17.327513952895675
593,15.806792576221488
594,15.835189600626085
595,6.490161692571354
596,13.467945676337699
597,7.5614548579999
598,1.7449420623872323
599,0.0
600,0.0
601,12.06111206628825
602,10.275029619622703
603,6.938274947525651
604,19.15924068241347
605,29.97571592862043
606,19.205431153070705
607,19.704147160346274
608,23.587974616560285
609,19.508449916741313
610,15.718412459259216
611,25.004585382750122
612,32.163955885923855
613,34.520623974313274
614,36.37884979729241
615,43.28790247786426
616,31.83098989490245
617,42.60543584683764
618,39.86701870239776
619,44.89954990191092
620,54.06963349903521
621,65.73657720947998
622,56.838024230067035
623,64.39724258884704
624,63.26443596233613
625,50.87271426736963
626,62.22894269438104
627,78.28108766353427
628,95.42396011374305
629,97.49874643191299
630,103.39039447102141
631,119.15127442430695
632,128.38546698247612
633,128.87275423471365
634,121.44966969540114
635,129.8314174997829
636,145.62655564370058
637,155.72113994543844
638,172.74275884663737
639,174.2161783653639
640,182.20208038289388
641,179.3248049312838
642,172.20480102111952
643,189.26243434510434
644,190.0
645,186.97931608635903
646,190.0
647,183.94648650507162
648,172.8918651753001
649,179.87995038054135
650,180.0
651,180.0
652,180.0
653,172.8762407057976
654,165.5541604134666
655,152.9575463178508
656,158.0221883411332
657,169.9626081212458
658,170.28985660149706
659,154.5142685542224
660,150.19744360703984
661,153.11523327881972
662,158.121320772365
663,173.18669435278687
664,180.0
665,180.0
666,180.0
667,180.0
668,180.0
669,179.2375857181927
670,180.0
671,180.0
672,90.0
673,90.0
674,85.52343579363007
675,88.25708004159526
676,90.0
677,90.0
678,90.0
679,82.46650943143955
680,85.34213003076292
681,88.47322093330902
682,79.86646806820605
683,82.56692012345285
684,87.92037678887864
685,90.0
686,90.0
687,81.59929252455872
688,88.5206975179087
689,83.6646847151425
690,86.1521309311858
691,82.92742669115434
692,79.575937925876
693,80.93995664924199
694,80.03041990320078
695,78.77568827154694
696,70.0
697,69.71462591022187
698,70.0
699,68.6602931875568
700,66.17319476564732
701,60.99767119258718
702,64.6864600048327
703,70.0
704,67.03244431468602
705,69.22528165912077
706,70.0
707,69.4093059913048
708,68.77227297940559
709,64.6825427482145
710,60.02601187124264
711,63.97717642244283
712,59.33641662132357
713,53.78531299629483
714,48.41026780783601
715,48.761710708680084
716,53.86192290861915
717,60.547449089705566
718,62.210685461422514
719,69.12301645267159
720,70.90221867902036
721,73.74258885316019
722,61.36422290162527
723,52.579989193276475
724,43.148840009953474
725,47.5775943643923
726,52.59812970341868
727,47.04000000475757
728,36.04886739441358
729,30.26021794493505
730,39.72590730328472
731,37.52412025507263
732,29.478944391168486
733,16.921599567000293
734,29.62077956824463
735,26.095100249193827
736,34.18611485618892
737,26.032204915633876
738,22.58818808630599
739,10.90876569431507
740,8.223490926575758
741,13.126644112224753
742,0.381073478880424
743,10.148894843822223
744,19.129982478688248
745,29.878126245718338
746,31.26063638845688
747,39.06342477948782
748,34.78987955945185
749,39.66469660262161
750,40.09973060579144
751,45.75524007137021
752,34.527652268419295
753,39.04960063788355
754,50.56447107686935
755,48.64429004337804
756,47.57620902506453
757,57.25338781621028
758,67.33489384455225
759,74.92923637383808
760,70.95898813596526
761,76.99042694135389
762,79.77883972493002
763,81.13691249438662
764,81.46385157292703
765,77.64724114936708
766,87.67444317454047
767,93.27448963099788
768,88.77139088836782
769,82.03120921924479
770,85.75784943108751
771,90.0
772,90.0
773,85.01309478904454
774,85.7948269398128
775,82.98832855558055
776,85.19513552239101
777,80.27915110486428
778,78.31308827355366
779,84.03999670893707
780,90.0
781,90.0
782,90.0
783,90.0
784,87.96926737411235
785,79.46199550504946
786,74.26133331742649
787,67.23545715234458
788,75.1114091140946
789,78.37125776465086
790,86.29907368446233
791,84.3918610941459
792,85.44819305334057
793,87.60111617836202
794,83.44609998426064
795,89.52019225619698
796,93.17349590957858
797,83.99747148901271
798,77.54201092655573
799,80.82873972058631
800,71.42095970456913
801,73.52510775914872
802,78.50549857306423
803,68.58236054794189
804,62.257232417623726
805,67.92869119521319
806,63.17254047205886
807,58.06884445463059
808,49.82791183422327
809,55.83062301906581
810,47.54114268956166
811,48.56867541402598
812,47.824075353093406
813,45.22272511018116
814,51.33674796492761
815,48.19159010736524
816,34.934473363052355
817,20.287984421942234
818,23.090500596126965
819,13.094862674174038
820,24.920371563912926
821,28.510913520612473
822,29.378922101481134
823,41.989658753860375
824,35.03484906785888
825,42.79055024517029
826,49.40636359782364
827,61.186461779685416
828,54.32837960004613
829,60.12231350941721
830,46.2926817914282
831,41.597900966917024
832,46.8322381141574
833,48.305922714608656
834,37.55849450613234
835,42.26524728384127
836,52.369244555706445
837,66.25145549574802
838,58.888693951207706
839,47.89865861656251
840,47.96405254274895
841,40.63751589250134
842,40.07121730368356
843,32.08183418517562
844,34.79810206945651
845,27.226688743786717
846,25.396171542915837
847,27.470544528717245
848,27.37892533298221
849,24.602264573984492
850,29.887061211492973
851,36.61019128695584
852,44.2368927938168
853,34.6629779387285
854,26.386883551852705
855,31.857856839286296
856,33.11399239716013
857,38.8263733887441
858,43.31221768077398
859,37.563441224272566
860,29.7550214134819
861,36.878148716766745
862,44.984935826531434
863,38.21758058078989
864,39.31509018560108
865,35.19292294676774
866,43.3040139656178
867,53.005583448357925
868,61.526786803382464
869,58.97456123596794
870,66.89346211798929
871,60.05836953547562
872,50.127725461040754
873,49.29412384477673
874,44.78869525603824
875,36.267913031871075
876,29.66306846122298
877,32.24260902420769
878,29.763845310666028
879,22.118533889077405
880,12.184872240120711
881,8.27825936179026
882,4.590431452235632
883,7.855707174361829
884,5.0836362700323665
885,10.482350161040948
886,1.2605907251784512
887,2.5514648598782976
888,15.79441263348319
889,2.204415623025186
890,0.0
891,0.0
892,0.0
893,0.0
894,14.166921660841354
895,28.564892277297183
896,22.847248015000574
897,10.430800504224715
898,5.892465405158865
899,10.932578775695998
900,17.505601653593466
901,29.846553739145683
902,27.697933859782232
903,39.81817134233828
904,50.93604461588481
905,43.35071079365177
906,42.776787844546035
907,56.940528894225544
908,45.11074977178991
909,30.86348011402177
910,27.74346942058818
911,33.43909064773194
912,47.006276623870335
913,31.944728529138352
914,16.10731319679948
915,18.679130488411257
916,4.0691009252816865
917,7.894146779449609
918,7.974830752156347
919,18.91227653789234
920,32.056304808174275
921,23.085057072204265
922,27.572834779968268
923,30.544437138404454
924,17.40663096243511
925,32.86668802370717
926,38.27506586987545
927,37.258836360576815
928,20.729590557826356
929,11.019398767015225
930,27.549110173770337
931,12.574642471553368
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,7.252923116951917
938,10.308625627923231
939,12.395819467894015
940,17.64721233658618
941,17.488649256322148
942,19.11092093030117
943,4.406591909565291
944,4.172496469498205
945,1.28302050994743
946,0.0
947,8.429022582658702
948,22.614962178227138
949,33.05419295542744
950,48.693117909905446
951,49.77404116565125
952,35.79617494604966
953,31.696426117402467
954,32.84514301409976
955,30.623905831979826
956,29.18806106152735
957,27.722721055210556
958,20.88945091922011
959,34.54930270925293
960,25.49797424412083
961,25.118404443337802
962,11.262408228043961
963,20.156291416997494
964,11.787849353364917
965,3.4205870543377657
966,12.516120211653899
967,13.172355331984127
968,0.8536686328278602
969,4.698414917127389
970,1.300127363747599
971,0.0
972,0.0
973,9.063753885699526
974,0.0
975,11.904092524484998
976,15.950773036989608
977,17.26393932731747
978,23.28576155755787
979,28.232948406878748
980,39.855695842211404
981,39.42961544308735
982,51.42630757822554
983,43.92522836001876
984,34.42209837382368
985,24.858418668876862
986,15.176711934293248
987,7.8217034868757915
988,6.599238697279227
989,7.197351945558274
990,12.576214121443085
991,15.040610227912424
992,16.100572254863756
993,11.924074706855656
994,19.816505686902087
995,27.005525882880264
996,21.73918489076808
997,21.132575093057156
998,22.70577870506601
999,18.73295911996356
1000,14.224486490838993
1001,21.046870394956517
1002,17.27323446999865
1003,16.123433978328094
1004,18.947970330376624
1005,25.912193014857174
1006,21.180875349702966
1007,12.222946956493217
1008,11.202237370649781
1009,14.366990976369427
1010,21.733187036253923
1011,13.868808826693012
1012,19.219586917309712
1013,13.96630055143272
1014,13.380134742455896
1015,18.66442485817171
1016,15.004582456645615
1017,23.104671316363685
1018,31.105899240368966
1019,27.540108643934385
1020,31.421323288631154
1021,27.796669552280175
1022,34.38520662721341
1023,25.729245677923167
1024,22.641519662253533
1025,23.1905727576202
1026,24.040322977173684
1027,26.680186118802556
1028,31.896794889856782
1029,34.51835245233021
1030,28.029329806091887
1031,29.425958471640385
1032,27.545821012993436
1033,27.631886067123478
1034,23.282648460475254
1035,24.749341836094946
1036,21.799340160380808
1037,26.654542825794767
1038,28.96734340886409
1039,22.089358672292185
1040,22.093212702947966
1041,19.138315145785445
1042,20.601108884900146
1043,14.232343361566663
1044,11.296190457637016
1045,4.119754414800192
1046,5.793223246248256
1047,9.039522604388274
1048,14.778889140240095
1049,21.945996285144272
1050,27.131028471684093
1051,27.031977180611733
1052,29.925560852051028
1053,34.185048106638206
1054,37.79294798921917
1055,44.398107269310145
1056,41.32925633190387
1057,38.157808827726576
1058,42.970673963440575
1059,39.665863920941035
1060,38.49685820550234
1061,35.96608421793406
1062,36.96424395506469
1063,34.39921779975659
1064,36.39940862136166
1065,40.80701475167841
1066,41.10648236049277
1067,41.67900323635422
1068,38.615811815780695
1069,43.884439787004446
1070,42.868138555247754
1071,40.197567588666736
1072,37.2548289138329
1073,42.405692129188324
1074,40.71433535698917
1075,35.37526411048785
1076,33.18119416186002
1077,35.09706087167809
1078,33.18146075527785
1079,33.1787782142188
1080,36.257984407439515
1081,33.08895944101898
1082,33.9685418384728
1083,34.65541903423733
1084,34.108069466102386
1085,34.86963649064839
1086,31.81463572936947
1087,33.3679624267305
1088,35.003061627939466
1089,40.17550704194729
1090,46.94712804554387
1091,52.31415171071666
1092,50.89614734982166
1093,45.0032851312365
1094,50.617173767948046
1095,52.97698244073976
1096,54.88005252071802
1097,60.95838313428502
1098,57.87532332023618
1099,58.464320339554426
1100,59.84376706617285
1101,56.678685317384215
1102,57.177857484422056
1103,50.99275029960664
1104,43.027925256806675
1105,50.452302489164765
1106,56.60310330614246
1107,62.59375097300347
1108,55.78339744605077
1109,56.441499600904145
1110,57.317429603716704
1111,64.67955339876679
1112,58.70365754028949
1113,65.32073510403856
1114,60.67397975331866
1115,62.683943419104324
1116,60.33582760405943
1117,59.008757031405246
1118,59.37618541497619
1119,58.59799947154559
1120,58.854071368588514
1121,57.8687581925056
1122,60.0752701887092
1123,57.467666137374906
1124,57.25826437941357
1125,53.390207648025594
1126,46.26679324358784
1127,43.23957602424587
1128,44.779838266180974
1129,43.42209125808825
1130,41.2847473263823
1131,40.787833812269234
1132,42.943837693567666
1133,37.036727051980805
1134,42.94614695819905
1135,38.42479977115681
1136,41.13044274942966
1137,46.31365169822239
1138,54.398747878215154
1139,56.35441861608759
1140,60.87085358308732
1141,66.7186531131373
1142,67.42469730688748
1143,69.97220247098292
1144,67.02643558677651
1145,61.87119959145594
1146,68.81686201423159
1147,61.97810232776602
1148,64.46089052216074
1149,58.69035875655661
1150,51.4356241564146
1151,55.8767691284167
1152,53.908914167385305
1153,48.67771150551426
1154,47.11805321052825
1155,52.987275449168756
1156,54.85549737336526
1157,57.8423745467933
1158,52.535262539746505
1159,56.103457596397526
1160,54.89447872371539
1161,60.73506157363039
1162,67.56588821117361
1163,69.9464718356375
1164,65.62279636815506
1165,70.0
1166,64.77672072499888
1167,64.72330710208126
1168,63.47518960744765
1169,64.37323597677931
1170,60.9174623336704
1171,57.34954314408644
1172,54.07477260336775
1173,54.09242126283102
1174,51.25085480555408
1175,57.92482201710542
1176,53.331717919797576
1177,54.91684441952505
1178,49.81477542783354
1179,42.51860393035511
1180,50.39700137904859
1181,48.37925633323908
1182,50.71378748384991
1183,47.66018829495168
1184,45.6921082320419
1185,38.98294914788685
1186,46.77597951190065
1187,39.8518424068054
1188,33.18181705657158
1189,34.05907053262058
1190,39.87722025012536
1191,39.04695871598754
1192,39.72788769008487
1193,32.73481529714511
1194,30.885043415510893
1195,34.73026565727465
1196,41.300511983959154
1197,48.73362772437731
1198,40.885616183858126
1199,39.38517527133053
1200,45.260244945226205
1201,50.06057665526869
1202,46.367062446343944
1203,44.182744595022605
1204,39.79955286943146
1205,42.46850885208687
1206,40.382768385090124
1207,46.255878056076064
1208,43.486741675631094
1209,37.231062537841076
1210,39.9264111686592
1211,43.8328416026103
1212,44.05325661687978
1213,46.874909750844495
1214,44.54318979537477
1215,40.433862656762926
1216,37.48982278877404
1217,41.884479286613235
1218,35.377855468880654
1219,29.37210390454632
1220,35.99742073995935
1221,36.20355763434864
1222,36.06307758315689
1223,33.898697324114124
1224,27.746354135257146
1225,27.345030153315534
1226,21.23769171511251
1227,23.189565585086935
1228,22.9315628085401
1229,24.059424691922253
1230,32.58336649640686
1231,31.572601585485113
1232,23.593137511997107
1233,16.451096011341285
1234,22.952163247044254
1235,31.577602367064827
1236,24.87153433752088
1237,32.95622355115151
1238,37.28671633639409
1239,36.73087726510308
1240,33.972311975364335
1241,26.98630893374561
1242,35.71873922916013
1243,29.715158108685166
1244,34.56751487574133
1245,38.302455722988796
1246,32.20384512020046
1247,33.51343564324501
1248,30.258651553952145
1249,27.54175170741564
1250,26.31456462978866
1251,21.689306304228886
1252,19.56386253130856
1253,22.055911985532813
1254,20.557343723914705
1255,25.2889229733867
1256,21.338558523038248
1257,17.961218137614026
1258,21.95141951289069
1259,23.143619912198442
1260,19.595378408064306
1261,16.24833885540206
1262,18.844397697799394
1263,19.640031971501493
1264,15.186633607685119
1265,11.724746670242105
1266,13.054242259144285
1267,9.36622269880631
1268,12.949649323843982
1269,16.645931005976475
1270,19.585207633832965
1271,23.795159431347592
1272,21.594097206600434
1273,26.394486791464544
1274,28.05466502018328
1275,28.369915143449294
1276,27.901665480020036
1277,31.577244822630238
1278,29.23293264200405
1279,29.049334588957844
1280,29.05078515655308
1281,31.75586996645847
1282,27.570588197402106
1283,25.686015525443544
1284,27.4973726940726
1285,32.85616103468658
1286,30.792186429588476
1287,32.69080976224359
1288,29.772567863292217
1289,26.389103137641143
1290,30.85228835181363
1291,28.5382785926194
1292,23.552607465212724
1293,26.129800131886803
1294,21.60223161118729
1295,27.543180044756923
1296,31.887240846207302
1297,32.295763057039444
1298,37.32965586100298
1299,42.26220896953545
1300,39.00145824371026
1301,40.37129388131049
1302,44.75286500607206
1303,38.75503270110969
1304,42.80131830391853
1305,46.66928515195433
1306,46.87356381494949
1307,46.13868196628865
1308,43.214613207663035
1309,43.116862363544776
1310,48.855341756773335
1311,44.07813503716374
1312,39.27317344763325
1313,41.187043339752606
1314,45.39500936585359
1315,44.54625829862643
1316,39.89850284409784
1317,34.96252910021539
1318,34.9727623886544
1319,38.989666548822164
1320,39.33560723655237
1321,34.780218629189314
1322,32.796751119910674
1323,30.48725870984944
1324,28.223502392376478
1325,24.204416962083563
1326,19.084835514259357
1327,24.57561475053828
1328,23.29355419256373
1329,17.616000061411277
1330,11.97476199760613
1331,13.151171307971927
1332,15.002623190679815
1333,15.75573310467915
1334,15.083168143040064
1335,12.716205541167675
1336,11.856415544737207
1337,10.837345922818978
1338,15.502330382110744
1339,20.087273655168676
1340,17.45536433107249
1341,21.930671341706393
1342,24.778642234204035
1343,19.478775214012312
1344,24.919740481811196
1345,25.58057361097954
1346,22.890709626410946
1347,25.938387485391715
1348,21.120820799216947
1349,21.376737179609822
1350,25.113908867632233
1351,28.554295068351713
1352,33.16495757575589
1353,34.83791770057412
1354,31.397107348032744
1355,29.302586282623853
1356,34.39367288897814
1357,35.588552295596216
1358,39.15772644076888
1359,43.757305562599846
1360,39.34876866401693
1361,43.559909402441875
1362,44.668670644673924
1363,42.083179589242214
1364,41.3963485095424
1365,41.81908408805408
1366,44.33226664473398
1367,48.5395033949003
1368,51.98747921921713
1369,55.928911761885644
1370,50.65043760159533
1371,54.72805386985
1372,52.037342126807296
1373,50.27664309975955
1374,55.16033988054452
1375,60.0
1376,60.0
1377,55.088214528906214
1378,49.997240198178744
1379,55.605279078161615
1380,50.981845812955136
1381,49.38586599130315
1382,45.54722775735609
1383,40.44572477567955
1384,41.50018435609767
1385,39.823532655077486
1386,36.434711320200776
1387,38.82855156030144
