T,gebruik waterstof,waterstof stock,cashflow WA,TMK bot,TMK top,onbalansstroom inkopen PL,onbalansstroom verkopen PL
1923,0,116.899994,8348.700195,0,-41601.13281,0,0
1924,31,65.129997,6520.5,310,-43429.84766,0,0
1925,39,0,6219.550293,390,-43731.44922,0.000001,0
1926,0,0,6439.050293,0,-43511.94922,29,0
1927,0,0,3877.650146,0,-46073.35156,32,0
1928,0,0,2020.900024,0,-47930.10156,11,0
1929,0,0,0,0,-49951,0,0
1930,0,0,0,0,-49951,0,0
1931,0,40,-799.380127,0,-50749.98047,0,17.200003
1932,0,40,0,0,-49950.60156,0,0
1933,0,80,-777.710022,0,-50727.91016,0,24.200003
1934,0,96.901405,4178.550293,0,-45771.48047,0,0
1935,0,96.901405,7571.649902,0,-42378.38281,14,0
1936,0,101.126755,2300.25,0,-47649.73828,0,0
1937,0,101.126755,4559.799805,0,-45390.1875,14,0
1938,0,107.464783,6338.700195,0,-43611.22656,0,0
1939,0,107.464783,9290.450195,0,-40659.47656,39,0
1940,27,62.374783,15586.75,270,-34363.625,0,0
1941,8,49.014782,12848.25,80,-37102.26172,0,0
1942,0,59.578163,7626.949707,0,-42323.45313,0,0
1943,0,59.578163,4523.75,0,-45426.65234,14,0
1944,0,59.578163,0,0,-49950.40234,0,0
1945,0,96.197884,12348.5,0,-37601.53906,0,0
1946,0,96.197884,19815.25,0,-30134.78711,35,0
1947,0,96.197884,6745.050293,0,-43204.98828,45,0
1948,0,96.197884,15843,0,-34107.03906,76,0
1949,0,136.197876,19667.10938,0,-30282.52734,0,14.200002
1950,0,176.197876,21589.18945,0,-28360.04688,0,43.200001
1951,0,176.197876,21217.34961,0,-28731.88867,3,0
1952,40,109.397881,27479.04883,400,-22470.85742,7,0
1953,18.315086,78.811684,47110.08594,183.150864,-2840.126709,63.684914,0
1954,19,47.081684,25141.75,190,-24808.7793,0,0
1955,0,47.081684,24174.84961,0,-25775.67969,46,0
1956,0,47.081684,28122.75,0,-21827.7793,70,0
1957,0,47.081684,23500.65039,0,-26449.87891,5,0
1958,0,47.081684,33726.25,0,-16224.2793,75,0
1959,0,47.081684,30164.14844,0,-19786.37891,61,0
1960,0,47.081684,14681.7002,0,-35268.82813,15,0
1961,0,47.081684,23765.25,0,-26185.2793,12,0
1962,0,57.645065,11278.29981,0,-38672.125,0,0
1963,0,66.799995,8066,0,-41884.33203,0,0
1964,40,0,44509,399.999969,-5442.000977,18.000002,0
1965,0,0,50760,0,808.998657,21,0
1966,0,0,28182.95117,0,-21768.04883,85,0
1967,0,0,30309.15039,0,-19641.84961,66,0
1968,0,0,22394.84961,0,-27556.15039,3,0
1969,0,40,34402.41016,0,-15548.19043,0,22.200003
1970,4,33.32,9402.899414,40,-40547.76563,0,0
1971,0,54.446762,4342.25,0,-45608.20703,0,0
1972,0,81.911552,9952.400391,0,-39997.78125,0,0
1973,6.615675,70.863373,26739.08008,66.156754,-23211.21094,61.384323,0
1974,0,110.863373,38673.11719,0,-11276.77344,0,11.200002
1975,18,80.803375,41642.5,180,-8307.692383,0,0
1976,0,102.634361,45788,0,-4161.973633,0,0
1977,23,64.224365,11755.75,229.999985,-38194.60938,0.000001,0
1978,0,64.224365,5879.849609,0,-44070.50781,15,0
1979,0,64.224365,0,0,-49950.35938,0,0
1980,0,81.830002,27246.45117,0,-22703.73047,0,0
1981,0,81.830002,23533.90039,0,-26416.28125,51,0
1982,0,81.830002,5425.049805,0,-44525.13281,13,0
1983,0,81.830002,0,0,-49950.18359,0,0
1984,24,41.750004,12593.5,240,-37357.08203,0,0
1985,25,0.000005,12106,250,-37845,0,0
1986,0,33.802822,16590.94922,0,-33359.71094,0,0
1987,0,69.718315,18610.5,0,-31339.80273,0,0
1988,40,2.918317,51969.09766,400,2018.128418,29,0
1989,0,33.200008,18877,0,-31073.66797,0,0
1990,0,33.200008,0,0,-49950.66797,0,0
1991,3.832341,26.799997,22479.83203,38.323414,-27470.90039,79.167656,0
1992,0,26.799997,3623.650146,0,-46327.08203,23,0
1993,0,26.799997,39129.60156,0,-10821.13184,49,0
1994,0,66.799995,66870.35156,0,16920.01758,0,137.199997
1995,40,0,98746.89844,399.999969,48795.89844,78,0
1996,0,40,76656.03125,0,26705.43164,0,130.199997
1997,0,80,128721.4375,0,78771.24219,0,212.199997
1998,4.690104,80.399994,148961,46.901035,99010.80469,0,0
1999,0,120.399994,234899.9219,0,184950.125,0,50.200001
2000,0,160.399994,256719.3906,0,206770,0,52.200001
2001,0,200.399994,223641.7969,0,173692.7969,0,121.200005
2002,40,133.599991,253497.6875,400,203548.0313,51,0
2003,40,66.799995,237121.5156,400,187171.1719,185,0
2004,0,66.799995,251513.4531,0,201563.125,0,0
2005,40,0,202531.75,399.999969,152580.75,259,0
2006,0,40,133894,0,83943.39844,0,152.199997
2007,0,80,144822.3594,0,94872.16406,0,178.199997
2008,40,13.200002,160286.2031,400,110335.3359,180,0
2009,0,53.200001,230681.25,0,180730.7813,0,108.200005
2010,0,93.199997,200717.9688,0,150767.8906,0,223.199997
2011,0,133.199997,285046.7813,0,235097.125,0,136.199997
2012,40,94.569016,370369.75,400,320419.6875,0,0
2013,40,27.769016,207679.3906,400,157728.6719,53,0
2014,17.799997,38.043018,167511.5,177.999985,117560.8906,0,0
2015,0,78.043015,166249.2969,0,116299.0703,0,174.199997
2016,40,11.243016,165425.7969,400,115474.9063,80,0
2017,10.912268,0,37223.34766,109.122681,-12727.65039,0,0
2018,4.479365,5.533098,20684,44.793652,-29266.94531,0,0
2019,0,8.349999,23768.75,0,-26182.16602,0,0
2020,5,0,19930.40039,49.999996,-30020.59961,0,0
2021,1.799998,36.994003,11654.29981,17.999983,-38296.33203,0,0
2022,26.799997,32.238007,6774.599609,267.999969,-43176.07813,0,0
2023,0,72.238007,13506.07031,0,-36444.20703,0,0.200002
2024,0,112.238007,25990.86914,0,-23959.00781,0,4.200002
2025,40,46.846458,32247.5,400,-17703.03125,0,0
2026,0,86.846458,32215.08008,0,-17735.05078,0,30.200003
2027,0,126.846458,17491.4707,0,-32458.26172,0,0.200002
2028,40,85.398575,16847.09961,400,-33103.04688,0,0
2029,12.799998,104.022575,21703.95117,127.999985,-28246.00977,0,0
2030,6.958776,99.414642,18354.34961,69.587761,-31595.65625,0,0
2031,0,99.414642,28473.84961,0,-21476.15625,0,0
2032,7,87.72464,25892.5,70,-24057.62109,0,0
2033,0,114.485207,20596.75,0,-29353.10547,0,0
2034,6,104.46521,18986.54883,60,-30963.40625,0,0
2035,39.000004,39.335209,20319.65039,390.000031,-29630.95703,0,0
2036,0,66.799995,22708.5,0.000002,-27241.83203,0,0
2037,40,0,17621.40039,399.999969,-32329.59961,10.000002,0
2038,7.875458,9.999718,21068.55078,78.754578,-28882.34961,0,0
2039,0,9.999718,31654.05078,0.000004,-18296.84961,0,78
2040,0,23.379999,16102.40039,0.000004,-33848.36719,0,0
2041,14,0,5892.250488,140,-44058.75,0,0
2042,6.562637,0,2438.099854,65.626373,-47512.89844,0,0
2043,7.291819,0,2902.349854,72.91819,-47048.64844,0,0
2044,8.021001,0,1992.25,80.210014,-47958.75,0,0
2045,0,40,-400.330048,0,-50350.92969,0,12.200002
2046,22.39653,18.369999,0,223.965317,-49950.81641,0,0
2047,0,18.369999,0,0,-49950.81641,0,0
2048,0,18.369999,0,0,-49950.81641,0,0
2049,0,18.369999,0,0,-49950.81641,0,0
2050,0,18.369999,0,0,-49950.81641,0,0
2051,0,18.369999,0,0,-49950.81641,0,0
2052,8,5.009999,4463.25,80,-45487.69922,0,0
2053,0,5.009999,0,0,-49950.94922,0,0
2054,0,5.009999,0,0,-49950.94922,0,0
2055,0,5.009999,0,0,-49950.94922,0,0
2056,3,0,4179.75,29.999996,-45771.25,0,0
2057,0,0,0,0,-49951,0,0
2058,0,0,0,0,-49951,0,0
2059,0,0,0,0,-49951,0,0
2060,0,0,0,0,-49951,0,0
2061,2.916728,0,5083.450195,29.167276,-44867.55078,0,0
2062,0,0,0,0,-49951,0,0
2063,0,0,0,0,-49951,0,0
2064,0,0,0,0,-49951,0,0
2065,0,0,0,0,-49951,0,0
2066,0,0,0,0,-49951,0,0
2067,0,0,0,0,-49951,0,0
2068,0,0,0,0,-49951,0,0
2069,0,0,0,0,-49951,0,0
2070,0,0,0,0,-49951,0,0
2071,0,0,0,0,-49951,0,0
2072,0,0,0,0,-49951,0,0
2073,0,0,0,0,-49951,0,0
2074,0,0,0,0,-49951,0,0
2075,0,0,0,0,-49951,0,0
2076,0,0,0,0,-49951,0,0
2077,0,0,0,0,-49951,0,0
2078,0,0,0,0,-49951,0,0
2079,3.64591,0,2410.25,36.459095,-47540.75,0,0
2080,0,0,0,0,-49951,0,0
2081,0,0,0,0,-49951,0,0
2082,0,0,0,0,-49951,0,0
2083,0,0,0,0,-49951,0,0
2084,0,0,0,0,-49951,0,0
2085,0,0,4742.800293,0,-45208.19922,71,0
2086,0,0,0,0,-49951,0,0
2087,0,0,0,0,-49951,0,0
2088,0,0,0,0,-49951,0,0
2089,0,0,0,0,-49951,0,0
2090,0,0,0,0,-49951,0,0
2091,0,0,0,0,-49951,0,0
2092,0,0,0,0,-49951,0,0
2093,0,0,0,0,-49951,0,0
2094,0,0,0,0,-49951,0,0
2095,0,0,0,0,-49951,0,0
2096,0,0,0,0,-49951,0,0
2097,0,0,0,0,-49951,0,0
2098,0,0,4803.350098,0,-45147.64844,2,0
2099,0,0,0,0,-49951,0,0
2100,0,0,0,0,-49951,0,0
2101,0,0,0,0,-49951,0,0
2102,0,0,0,0,-49951,0,0
2103,10.208547,0,2175.550049,102.085472,-47775.44922,0,0
2104,0,0,0,0,-49951,0,0
2105,0,0,0,0,-49951,0,0
2106,0,0,0,0,-49951,0,0
2107,0,0,2927.600098,0,-47023.39844,0,17
2108,6.562637,0,3328.350098,65.626373,-46622.64844,0,0
2109,0,0,0,0,-49951,0,0
2110,0,0,0,0,-49951,0,0
2111,0,0,0,0,-49951,0,0
2112,0,40,-2083.000244,0,-52033.60156,0,19.200003
2113,0,40,0,0,-49950.60156,0,0
2114,0,56.901409,2296.050049,0,-47654.38281,0,0
2115,0,56.901409,0,0,-49950.42969,0,0
2116,0,56.901409,0,0,-49950.42969,0,0
2117,0,56.901409,0,0,-49950.42969,0,0
2118,0,56.901409,0,0,-49950.42969,0,0
2119,0,56.901409,0,0,-49950.42969,0,0
2120,0,66.518166,5312.832031,0,-44637.50391,0,13.344205
2121,34,9.738167,12785,340,-37165.90234,0,0
2122,0,21.709999,8219.5,0,-41731.28125,0,0
2123,13,0,6280.5,130,-43670.5,0,0
2124,0,19.718311,4769,0,-45181.80469,0,0
2125,0,19.718311,4071.149902,0,-45879.65234,0,0
2126,0,19.718311,8550.599609,0,-41400.20313,0,29
2127,0,46.478874,9093.25,0,-40857.28516,0,0
2128,16.012821,19.737463,13961.09375,160.12822,-35989.70703,17.987179,0
2129,8.000001,6.377462,3882.5,80.000008,-46068.4375,0,0
2130,0,6.377462,6013.149902,0,-43937.78516,0,0
2131,0,6.377462,0,0,-49950.9375,0,0
2132,0,6.377462,0,0,-49950.9375,0,0
2133,0,6.377462,0,0,-49950.9375,0,0
2134,0,6.377462,0,0,-49950.9375,0,0
2135,0,6.377462,0,0,-49950.9375,0,0
2136,0,6.377462,0,0,-49950.9375,0,0
2137,0,26.799997,8823.700195,0,-41127.03125,0,0
2138,0,66.799995,14519.11035,0,-35431.22266,0,50.200001
2139,37.90419,3.499998,17328.61719,379.041901,-32622.34766,11.095809,0
2140,0,43.499996,12394.35938,0,-37556.20703,0,52.200001
2141,0,83.5,19565.30078,0,-30384.86523,0,37.200001
2142,0,83.5,36504.5,0,-13445.66406,10,0
2143,0,83.5,82333.75,0,32383.58203,46,0
2144,0,83.5,96495.09375,0,46544.92969,72,0
2145,40,16.700001,96998.49219,400,47047.66016,109,0
2146,10,0.000001,107345.8047,100,57394.80469,0,0
2147,0,40,75829.78906,0,25879.18945,0,141.199997
2148,0,48.450703,90229.5,0,40278.98438,0,0
2149,29.012398,0,83692.91406,290.123962,33741.91406,50.987602,0
2150,0,40,56901.65625,0,6951.055176,0,100.200005
2151,0,40,83901.95313,0,33951.35156,28,0
2152,0,80,53798.26953,0,3848.069092,0,19.200003
2153,17.760483,50.339996,47281.20313,177.604828,-2669.295166,87.239517,0
2154,0,90.339996,33401.03125,0,-16549.06445,0,11.200002
2155,36,30.219997,59530.00391,360,9579.304688,0,0
2156,0,70.220001,57237.48828,0,7287.192383,0,63.200001
2157,0,110.220001,53593.45313,0,3643.554199,0,35.200001
2158,40,43.420002,49946,400,-4.565938,45,0
2159,26,0.000003,46946.25,260,-3004.75,0,0
2160,0,40.000004,28440.06836,0,-21510.53125,0,62.200001
2161,0,46.338032,26897.40039,0,-23053.13672,0,0
2162,0,49.859158,25788.25,0,-24162.25195,0,0
2163,0,63.239441,22467.75,0,-27482.61719,0,0
2164,0,63.239441,25830.44922,0,-24119.91797,6,0
2165,3.86793,56.779999,13146.61816,38.679298,-36803.81641,22.132071,0
2166,34,0,19457.20117,340,-30493.79883,0,0
2167,0,23.943663,42721.55078,0,-7229.208984,0,0
2168,0,40.84507,20169.75,0,-29780.8418,0,0
2169,0,80.84507,47890.87891,0,-2059.311523,0,6.200002
2170,0,120.84507,27528.78125,0,-22421.01172,0,7.200002
2171,12.784011,99.495773,34367.10938,127.840111,-15582.89648,16.215988,0
2172,0.000001,99.495773,13013.14941,0.000008,-36936.85547,2.999999,0
2173,0,99.495773,15291.2002,0,-34658.80469,33,0
2174,0,99.495773,14576.79981,0,-35373.20313,11,0
2175,0,99.495773,11409.25,0,-38540.75391,10,0
2176,0,99.495773,8494.75,0,-41455.25391,26,0
2177,0,99.495773,7057.5,0,-42892.50391,15,0
2178,23,61.085773,10519.25,230,-39431.14063,0,0
2179,0,61.789997,8903.75,0,-41046.63281,0,0
2180,37,0,14341.90039,370,-35609.10156,0.000001,0
2181,0,0,9576.850586,0,-40374.14844,30,0
2182,0,0,24937.45117,0,-25013.54883,21,0
2183,0,40,36404,0,-13546.59961,0,34.200001
2184,0,48.450703,18423.89844,0,-31526.61719,0,0
2185,0,48.450703,13588.2002,0,-36362.31641,13,0
2186,7.566839,35.814083,11723.77344,75.668388,-38226.86719,15.433161,0
2187,0,66.800003,20509,0,-29441.33203,0,0
2188,40,0.000005,26695.55078,400,-23255.44922,61,0
2189,0,40.000004,10600.24023,0,-39350.35938,0,21.200003
2190,23.952099,0,24788.40039,239.520981,-25162.59961,8.047901,0
2191,5.104273,0,46067,51.042736,-3884,0,0
2192,12.773232,17.945629,27585.80078,127.732315,-22365.01953,0,0
2193,0,41.889294,51993.5,0,2042.918945,0,0
2194,22,5.149294,54228,220,4277.05127,0,0
2195,0,43.881691,44256.95313,0,-5693.609375,0,0
2196,0,43.881691,26013.05078,0,-23937.50977,23,0
2197,0,83.881691,31777.71094,0,-18172.45117,0,29.200003
2198,0,123.881691,21514.00977,0,-28435.75,0,12.200002
2199,0,163.881683,23724.93164,0,-26224.42969,0,8.200002
2200,0,203.881683,23212.4707,0,-26736.49219,0,3.200002
2201,40,137.08168,24491.30078,400,-25458.32813,22,0
2202,0,145.532379,28338.69922,0,-21610.8457,0,0
2203,30.470942,94.645912,31893.29688,304.709412,-18056.75781,41.52906,0
2204,0,99.575493,39212.94922,0,-10737.05566,0,0
2205,0,99.575493,51182.5,0,1232.49646,51,0
2206,0,134.786758,20696.5,0,-29253.15234,0,0
2207,0,163.660004,25663.5,0,-24285.86328,0,0
2208,30.217346,113.197037,19051.42188,302.173462,-30898.44531,18.782654,0
2209,40,46.397038,28654.05078,400,-21296.48633,58,0
2210,18,16.337038,29784.25,180,-20166.58594,0,0
2211,0,30.421545,16682.79883,0,-33267.89844,0,0
2212,0,34.646896,13171.10059,0,-36779.55469,0,0
2213,0,59.294785,17235.09961,0,-32715.30859,0,0
2214,0,59.294785,9318.25,0,-40632.15625,19,0
2215,0,81.829994,6292,0,-43658.18359,0,0
2216,32,28.389996,8870.700195,320,-41080.01563,0,0
2217,13,6.679996,8441.950195,130,-41508.98438,0,0
2218,3.999998,0,30200,39.999977,-19751,0.000002,0
2219,0,4.225352,15764.25,0,-34186.70703,0,0
2220,2.530151,0,29906.85156,25.301512,-20044.14844,39.469849,0
2221,0,16.901409,28399,0,-21551.83008,0,0
2222,0,33.802818,8770.899414,0,-41179.76172,0,0
2223,0,34.507042,15487.25,0,-34463.40625,0,0
2224,5.747492,24.90873,14748.32617,57.474926,-35202.42578,22.252508,0
2225,0,25.612955,16729.75,0,-33220.99219,0,0
2226,0,43.21859,17853.75,0,-32096.81641,0,0
2227,0,46.739716,7826.649902,0,-42123.88281,0,0
2228,0,55.894646,6551.5,0,-43398.94141,0,0
2229,0,60.119999,14587,0,-35363.39844,0,0
2230,7,48.43,8221,70,-41729.51563,0,0
2231,29,0.000002,6446.75,290,-43504.25,0,0
2232,0,27.46479,9743.399414,0,-40207.32422,0,0
2233,0,27.46479,8386.300781,0,-41564.42578,6,0
2234,13,5.754791,7092.850098,130,-42858.09375,0,0
2235,0,21.247749,8970,0,-40980.78906,0,0
2236,0,33.923805,5315.25,0,-44635.41016,0,0
2237,0,44.487186,5008.5,0,-44942.05469,0,0
2238,2.133427,40.924362,6471.919434,21.334272,-43478.67188,2.866573,0
2239,0,40.924362,4344.300293,0,-45606.28906,9,0
2240,19,9.194363,8265,190,-41685.90625,0,0
2241,0,26.799997,16722.80078,0,-33227.93359,0,0
2242,0,66.799995,25957.65039,0,-23992.68164,0,9.200002
2243,40,0,32176.65039,399.999969,-17774.34961,8.000002,0
2244,0,36.61972,11997.85059,0,-37952.78516,0,0
2245,0,36.61972,11427.10059,0,-38523.53516,39,0
2246,0,40.845074,13893.15039,0,-36057.44141,0,0
2247,0,62.67606,10699.10059,0,-39251.27344,0,0
2248,0,75.352119,6128.550293,0,-43821.69531,0,0
2249,0,77.464798,4494.400391,0,-45455.82422,0,0
2250,0,77.464798,7162.549805,0,-42787.67578,4,0
2251,0,100.000008,9861,0,-40089,0,0
2252,31,48.230007,16557.84961,310,-33392.66797,0,0
2253,22.41082,10.80394,12128.80664,224.1082,-37822.08594,26.58918,0
2254,3,5.79394,8909.75,30,-41041.19141,0,0
2255,0,43.822109,10515.75,0,-39434.8125,0,0
2256,1,42.152111,8329.75,10,-41620.82813,0,0
2257,0,66.799995,4314.100098,0,-45636.23047,0,0
2258,40,0,8568.150391,399.999969,-41382.85156,7.000002,0
2259,0,39.436623,12665.2002,0,-37285.40625,0,0
2260,0,39.436623,7026.700195,0,-42923.90625,29,0
2261,0,39.436623,15380.05078,0,-34570.55469,91,0
2262,0,42.253525,9901.850586,0,-40048.72656,0,0
2263,25.301512,0,15399.64063,253.015121,-34551.35938,37.698486,0
2264,0,16.197184,8063.550293,0,-41887.28906,0,0
2265,0,16.197184,14800.2002,0,-35150.63672,48,0
2266,0,16.197184,7625.25,0,-42325.58594,0,19
2267,0,40.140846,12989.80078,0,-36960.79688,0,0
2268,0,40.140846,7152.649902,0,-42797.94922,0,43
2269,0,40.140846,21480.95117,0,-28469.64844,0,43
2270,0,40.140846,18537,0,-31413.59961,76,0
2271,22.38661,2.755208,15294.07129,223.866104,-34656.90234,22.61339,0
2272,0,2.755208,9503.299805,0,-40447.67188,17,0
2273,0,2.755208,6564.450195,0,-43386.52344,0,15
2274,0,2.755208,21440.19922,0,-28510.77344,69,0
2275,0,2.755208,27536.84961,0,-22414.12305,0,18
2276,0,42.755207,31598.34961,0,-18352.22266,0,9.200002
2277,0,54.022812,23369.75,0,-26580.70898,0,0
2278,0,94.022812,29637.01953,0,-20313.03906,0,5.200002
2279,8.542719,79.75647,20440.30078,85.427193,-29509.90234,17.457281,0
2280,0,79.75647,12528.7002,0,-37421.50391,0,46
2281,0,83.277596,10297.14941,0,-39653.01563,0,0
2282,0,95.953651,8968,0,-40982.03906,0,0
2283,0,95.953651,10080.59961,0,-39869.44141,60,0
2284,0,120.60154,7942.75,0,-42007.04297,0,0
2285,39.999996,53.801544,8111.899414,399.999969,-41838.5625,14.000002,0
2286,0,66.4776,3856.5,0,-46093.83594,0,0
2287,0,78.449432,3680.200195,0,-46270.01563,0,0
2288,40,11.649435,8037.100098,400,-41913.78516,6,0
2289,0,38.41,5465.200195,0,-44485.41406,0,0
2290,23,0.000001,6174.549805,230,-43776.44922,0,0
2291,0,7.042254,6905.75,0,-43045.17969,0,0
2292,0,29.577467,6020,0,-43930.70313,0,0
2293,0,42.957748,10147.75,0,-39802.82031,0,0
2294,0,42.957748,15069.25098,0,-34881.32031,21,0
2295,13.012569,21.226759,7647.162598,130.125687,-42303.625,25.987431,0
2296,0,21.226759,15517,0,-34433.78906,35,0
2297,0,50.099998,7447.649902,0,-42502.84766,0,0
2298,0,50.099998,7279.549805,0,-42670.94922,21,0
2299,0,50.099998,7790.200195,0,-42160.30078,11,0
2300,19,18.369999,8597.5,190,-41353.31641,0,0
2301,0,18.369999,6312.850098,0,-43637.96484,0,29
2302,0,19.77845,8722.5,0,-41228.30078,0,0
2303,0,19.77845,6132.250488,0,-43818.55078,3,0
2304,0,25.412252,7163.600098,0,-42787.14453,0,0
2305,0,25.412252,5750.649902,0,-44200.09766,8,0
2306,0,36.679859,14124.80078,0,-35825.83203,0,0
2307,0,38.08831,10130.29981,0,-39820.32031,0,0
2308,0,38.08831,7523.949707,0,-42426.66797,0,0
2309,0,38.08831,9826.799805,0,-40123.82031,7,0
2310,0,38.08831,26516.09961,0,-23434.51953,74,0
2311,0,78.08831,20635.55078,0,-29314.66797,0,2.200002
2312,22,41.348312,16566.25,220,-33384.33594,0,0
2313,15,16.298313,16564.5,150,-33386.33594,0,0
2314,9.759469,0,9327.764648,97.594688,-40623.23438,3.240531,0
2315,0,18.30986,11336.5,0,-38614.31641,0,0
2316,4,11.62986,11210,40,-38740.88281,0,0
2317,3,6.61986,13709.5,30,-36241.43359,0,0
2318,0,6.61986,20009.5,0,-29941.43359,59,0
2319,0,6.61986,15110.00098,0,-34840.93359,1,0
2320,0,24.92972,6116.549805,0,-43834.19922,0,0
2321,0,27.746622,10654.90039,0,-39295.82031,0,0
2322,0,59.436764,16680.5,0,-33269.90625,0,0
2323,0,86.197327,9424,0,-40526.13672,0,0
2324,0,120.704369,15105.2002,0,-34844.59375,0,0
2325,0,124.929718,9842.549805,0,-40107.19922,0,0
2326,0,124.929718,14894.75098,0,-35055,17,0
2327,0,124.929718,19040,0,-30909.75,63,0
2328,0,134.788879,20977.25,0,-28972.40234,0,0
2329,35.458977,75.572395,8113.685547,354.589752,-41836.55859,11.541024,0
2330,0,86.840004,2488,0,-47462.13281,0,0
2331,0,86.840004,6500.699707,0,-43449.43359,4,0
2332,23,48.430004,6631.25,230,-43319.26563,0,0
2333,0,48.430004,8003.399902,0,-41947.11719,29,0
2334,0,48.430004,6249.549805,0,-43700.96484,36,0
2335,0,48.430004,13091.04981,0,-36859.46484,7,0
2336,25,6.680005,11707.90039,250,-38243.03125,0,0
2337,4,0.000005,13645.75,40,-36305.25,0,0
2338,0.000003,0,6615.900391,0.000031,-43335.09766,12.999997,0
2339,0,0,4991.100098,0,-44959.89844,1,0
2340,0,0,0,0,-49951,0,0
2341,10.396092,3.34,4323.5,103.96093,-45627.46484,0,0
2342,0,3.34,0,0,-49950.96484,0,0
2343,0,3.34,0,0,-49950.96484,0,0
2344,0,3.34,0,0,-49950.96484,0,0
2345,0,3.34,0,0,-49950.96484,0,0
2346,2,0,5765,20,-44186,0,0
2347,0,0,0,0,-49951,0,0
2348,0,0,0,0,-49951,0,0
2349,0,40,-1947.310181,0,-51897.91016,0,28.200003
2350,18.855333,21.789999,3412.75,188.553329,-46538.03125,0,73
2351,0.000001,21.789999,0,0.000006,-49950.78125,0,0
2352,0,21.789999,0,0,-49950.78125,0,0
2353,0,61.790001,16037.39063,0,-33912.99219,0,16.200003
2354,0,61.790001,27736.75,0,-22213.63281,37,0
2355,0,101.790001,16101.16016,0,-33848.82031,0,9.200002
2356,0,114.466057,11044.65039,0,-38905.20313,0,0
2357,0,114.466057,34612.80078,0,-15337.05469,105,0
2358,0,120.804085,26937.25,0,-23012.54102,0,0
2359,0,141.226624,25245.25,0,-24704.33789,0,0
2360,0,141.226624,41248.60156,0,-8700.987305,0,21
2361,0,141.226624,48296.65234,0,-1652.936279,49,0
2362,30,91.126625,63853.99609,300,13903.90918,0,0
2363,0,97.464653,43369.85156,0,-6580.173828,0,0
2364,0,97.464653,28923.65039,0,-21026.375,84,0
2365,0,97.464653,19129.05078,0,-30820.97461,47,0
2366,0,97.464653,38146.55078,0,-11803.47559,66,0
2367,0,97.464653,46070.39844,0,-3879.626221,92,0
2368,0,97.464653,56740.5,0,6790.474609,25,0
2369,0,137.464661,27323.99805,0,-22625.62695,0,12.200002
2370,0,137.464661,54087.59766,0,4137.973145,47,0
2371,0,156.478745,60810.90234,0,10861.46582,0,0
2372,0,184.647766,28849.25,0,-21099.9043,0,0
2373,0,184.647766,50010.10156,0,60.947781,74,0
2374,0,184.647766,46856.80078,0,-3092.352051,55,0
2375,40,117.847771,60445.60156,400,10495.78125,105,0
2376,0,117.847771,33917.14844,0,-16032.67188,35,0
2377,0,157.847778,38379.14063,0,-11570.28125,0,95.200005
2378,0,197.847778,71934.82813,0,21985.80664,0,23.200003
2379,0,197.847778,66844.75,0,16895.72852,118,0
2380,0,227.425247,59591.84766,0,9643.123047,0,0
2381,0,227.425247,73060.5,0,23111.77539,39,0
2382,40,160.625244,101224.2031,400,51274.80469,116,0
2383,40,93.825249,161825.2031,400,111875.1406,117,0
2384,9.30415,78.287315,205922.2813,93.041496,155972.0625,263.695862,0
2385,0,78.287315,222388.25,0,172438.0313,70,0
2386,0,118.287315,145850.9063,0,95901.08594,0,170.199997
2387,0,118.287315,163885,0,113935.1797,0,126
2388,0,118.287315,115624.7031,0,65674.89063,47,0
2389,40,51.487316,108651.1484,400,58700.66016,12,0
2390,0,91.48732,76341.03906,0,26390.95313,0,26.200003
2391,0,91.48732,86931.65625,0,36981.57031,208,0
2392,0,91.48732,103445.5,0,53495.41797,183,0
2393,0,93.599998,128501.9531,0,78551.89063,0,0
2394,0,133.600006,142968.0938,0,93018.42969,0,48.200001
2395,40,66.800011,159683.9375,400,109733.6094,92,0
2396,40,0.000012,170518.75,400,120567.7422,142,0
2397,0,17.605646,156260.75,0,106309.9297,0,0
2398,0,57.605644,126557.7578,0,76607.32813,0,156.199997
2399,34.4944,0,184596.125,344.944,134645.125,11.505601,0
2400,0,0,170949.4375,0,120998.4453,71,0
2401,0,0,78123.5,0,28172.5,245,0
2402,0,0,65237.09766,0,15286.09863,194,0
2403,0,0,66190.55469,0,16239.55176,109,0
2404,0,0,67465.55469,0,17514.55078,156,0
2405,0,40,53818.67969,0,3868.081543,0,9.200002
2406,40,1.369017,70460.54688,400,20509.5625,0,145
2407,1.417532,0,90520.90625,14.175323,40569.90234,17,0
2408,0,40,101515.8984,0,51565.29688,0,43.200001
2409,0,80,98228.86719,0,48278.66797,0,53.200001
2410,6.336013,73.880836,107642.75,63.36013,57692.48828,0,2
2411,0,113.880836,56639.23828,0,6689.376953,0,67.200005
2412,0,153.880829,52165.76953,0,2216.30957,0,14.200002
2413,0,153.880829,54558.45313,0,4608.991211,0,93
2414,1.999994,150.540833,72204.44531,19.999935,22254.95117,0.000006,0
2415,39.999996,83.740845,85704.60156,399.999969,35754.44141,114.000008,0
2416,40,16.940845,84067.14844,400,34116.32031,88,0
2417,0.000003,26.799997,109074.6953,0.000025,59123.96484,0,0
2418,0,66.799995,106932.0078,0,56981.67969,0,7.200002
2419,40,0,84479.29688,399.999969,34528.29688,50,0
2420,0,40,88983.61719,0,39033.01953,0,122.200005
