,Electricity_price,Hour_coarse_Eprice,Day_coarse_Eprice
127,32.46342,33.0216975,39.346743333333336
128,41.0085,41.786609999999996,39.346743333333336
129,41.933820000000004,41.786609999999996,39.346743333333336
130,42.102059999999994,41.786609999999996,39.346743333333336
131,42.102059999999994,41.786609999999996,39.346743333333336
132,44.423190000000005,45.62257,39.346743333333336
133,45.2074,45.62257,39.346743333333336
134,47.46777,45.62257,39.346743333333336
135,45.39192,45.62257,39.346743333333336
136,42.24395,43.939875,39.346743333333336
137,43.74165,43.939875,39.346743333333336
138,44.97505,43.939875,39.346743333333336
139,44.79885,43.939875,39.346743333333336
140,44.1222,44.50725,39.346743333333336
141,44.6205,44.50725,39.346743333333336
142,44.5752,44.50725,39.346743333333336
143,44.7111,44.50725,39.346743333333336
144,47.229440000000004,48.19008,39.346743333333336
145,50.24512,48.19008,39.346743333333336
