t,current_power_demand,current_vtg_capacity
80,115.30939629733307,3.4539647142012835
81,66.51340097407872,3.4056050233936643
82,26.212318345413966,3.412771597385751
83,22.54793647618937,3.4224049565510066
84,32.311432737248175,3.429225693788327
85,28.471068511733044,3.4229282677324386
86,22.146855645211634,3.4336665710654497
87,65.74848099004701,3.485645323294801
88,101.43003742808075,3.5229906468549452
89,70.68129971488435,3.5154962877212683
90,76.12883327520807,3.5282643378713643
91,58.40842851019305,3.5209442175814636
92,51.85636152159535,3.5152883517896116
93,31.77302494672421,3.4990725461077425
94,24.411698865613,3.493178770222145
95,20.55734310716611,3.4900928168526915
96,0.0,3.4736337751335835
97,0.0,3.4736337751335835
98,0.0,3.4736337751335835
99,0.0,3.4736337751335835
100,0.0,3.4736337751335835
101,0.0,3.4736337751335835
102,0.0,3.4736337751335835
103,0.0,3.4736337751335835
104,0.0,3.4736337751335835
105,0.0,3.4736337751335835
106,0.0,3.4736337751335835
107,0.0,3.4736337751335835
108,0.0,3.4736337751335835
109,0.0,3.4736337751335835
110,0.0,3.4736337751335835
111,0.0,3.4736337751335835
112,0.0,3.4736337751335835
113,0.0,3.4736337751335835
114,0.0,3.4736337751335835
115,0.0,3.4736337751335835
116,0.0,3.4736337751335835
117,0.0,3.4736337751335835
118,0.0,3.4736337751335835
119,0.0,3.4736337751335835
120,0.0,3.4736337751335835
121,0.0,3.4736337751335835
122,0.0,3.4731024813278952
123,0.0,3.470630595314939
124,0.0,3.463621059490607
125,0.0,3.4582830832875957
126,0.0,3.430897490192838
127,13.334427628325598,3.380951462071206
128,54.59687302636216,3.3376683354825887
129,47.63738207412155,3.2860915384663083
130,52.770342290088486,3.245486541424891
131,203.54188451450764,3.17646654812438
132,196.6412821377929,3.089141385881512
133,222.63356918009043,2.9793854884257205
134,347.71073342922006,2.8958568875647455
135,387.8950125201686,2.487386326502637
136,437.3842521528908,2.278875830402399
137,376.99057666697,2.0109225040676897
138,516.9097639554067,2.3153500511662997
139,495.3836350776701,2.3212231102640883
140,368.4424754730756,2.3441149265957484
141,224.5992788980093,2.471623114793469
142,179.06312339906003,2.4457508026846924
143,116.4441867377832,2.440329152966126
144,142.01740108932628,2.618118476078053
145,164.32434961181391,2.506014871629658
146,111.73974949384686,2.537931875897486
147,98.74028760718049,2.516185678650517
148,120.88014128009263,2.5482680679020864
149,69.96376438289276,2.4807432940896845
150,47.63096888981004,2.4443199004143743
151,145.59293623225284,2.4785068865211484
152,136.26169194877534,2.438488622125798
153,71.29038532746283,2.306618022157245
154,186.32117363255873,2.311245640113128
155,230.8719512848533,2.413690384281998
156,199.43400911674357,2.312174807330911
157,295.6367230833912,2.2923276385476608
158,394.7853979440758,2.3074023620025765
159,321.1198539148766,2.234942604283605
160,415.8596740433075,2.2245332666229767
161,444.60402347491,2.1989927983175366
162,439.00571149492885,2.2143402562666217
163,505.8226498316155,2.1662883404888094
164,657.9243819971841,2.236099392499487
165,491.80715497373467,2.1495673078330597
166,465.76652710035904,2.167673333992754
167,381.30643070614605,2.136173214756123
168,306.60319380116493,2.121349934673567
169,238.35372238158203,2.124675303169474
170,259.0100613488661,2.154640831761658
171,309.67419833769765,2.217969573177259
172,256.29507970778457,2.220622747384379
173,168.75717933578818,2.222243379006646
174,111.72011107940865,2.237062249058471
175,123.08635612384154,2.2483117950728064
176,88.524973112058,2.2625913166911005
177,56.331731135935726,2.2284371421032976
178,37.06217209066864,2.2458901653480177
179,42.21793108099412,2.2437520546924845
180,5.958216169712568,2.2232559809799874
181,35.129170059029654,2.267999447575991
182,42.45713136926496,2.265033213561251
183,23.57037262791833,2.252742821630491
184,15.434488438567609,2.255191312926678
185,29.291288736015726,2.2806103301797815
186,36.818308253678964,2.273603194739494
187,28.15692500650502,2.2942769449890927
188,41.35294203255992,2.319025567575777
189,21.469116984129073,2.2908841336301418
190,20.79176017022146,2.2865387548947793
191,1766.0199923152138,4.485084405663012
192,0.0,3.06256041708293
193,0.0,3.06256041708293
194,0.0,3.06256041708293
195,0.0,3.06256041708293
196,0.0,3.06256041708293
197,0.0,3.06256041708293
198,0.0,3.06256041708293
199,0.0,3.06256041708293
200,0.0,3.06256041708293
201,0.0,3.06256041708293
202,0.0,3.06256041708293
203,0.0,3.06256041708293
204,0.0,3.06256041708293
205,0.0,3.06256041708293
206,0.0,3.06256041708293
207,358.3987501838543,3.3910613938829357
208,91.49959667582273,3.177901771764203
209,30.798072417658666,3.1293016722780824
210,24.411698865613,3.124188482884932
211,0.0,3.1046434877963702
212,0.0,3.1046434877963702
213,0.0,3.1046434877963702
214,0.0,3.1046434877963702
215,0.0,3.1046434877963702
216,0.0,3.1046434877963702
217,0.0,3.1046434877963702
218,0.0,3.1046434877963702
219,0.0,3.103794038304842
220,0.0,3.099091429459908
221,0.0,3.0940603484717126
222,0.0,3.0811394288638234
223,0.0,3.0679752646977763
224,59.57592725649651,3.02479945827404
225,86.85970155256621,2.995255294970843
226,139.19736449878036,2.962355349838359
227,80.21234617364972,2.9003973692122083
228,234.59396751604075,2.869337514924631
229,199.19525851954413,2.816301366161545
230,356.4117156486313,2.7143828091639066
231,366.0386500689211,2.504569112132738
232,357.60204973936004,2.263449592052549
233,554.3337213550747,2.210600058724217
234,413.16132949919387,2.2784719771674804
235,451.07452536732916,2.303446429918429
236,495.18689738825844,2.369816685924269
237,268.4349039997586,2.5475265679680357
238,189.7373480813594,2.560967716877133
239,180.34361364312485,2.620826601342021
240,134.334748981548,2.524275948644343
241,106.10011575373525,2.565353342969621
242,120.45174998670053,2.478518124878418
243,82.31048549636277,2.558747670933125
244,98.31458502369922,2.4890056301002037
245,100.86302478632612,2.48887503837796
246,85.98760106517386,2.481445685229956
247,119.19491664944984,2.4363601528764667
248,83.60987609185203,2.3638387541326065
249,150.6275138451638,2.365234029894452
250,146.7094128161229,2.3151674827298807
251,313.165359901266,2.5650064501926093
252,256.0473645744617,2.297481855208536
253,298.0864267347556,2.270310862231505
254,257.5221627624943,2.1861412691608058
255,542.0639931691301,2.1967020051779396
256,378.8010929493062,2.1527179542093027
257,397.3932481562832,2.156678244989784
258,423.4321630559024,2.1276526161706557
259,464.5239407671662,2.131802819985984
260,516.9701949612466,2.1216286831075912
261,571.766681296172,2.119079681036447
262,503.34512160772175,2.117441163012963
263,314.84132028149793,2.0929689146371975
264,338.3245828722246,2.110714400049804
265,338.03688377109467,2.07345252998389
266,402.169254402693,2.1357903159509988
267,333.87283022149614,2.146233824765016
268,150.259904912476,2.1444059270275093
269,179.5866566843821,2.182890532623559
270,192.7814137494365,2.234321069747451
271,96.59421007472132,2.206968004966476
272,50.52047800766067,2.1638934150848956
273,78.28022091371282,2.2318865594079127
274,68.88154008858437,2.2138892886454578
275,22.286599609659774,2.2025574430229984
276,31.174653378974945,2.206614442781326
277,30.712968664857947,2.212915734977709
278,53.15216913723309,2.2406427031524583
279,49.24662953573012,2.233383256887223
280,17.292082931138054,2.2096812637263645
281,29.44693380975209,2.2320553569556107
282,28.867426199083024,2.2450410618815795
283,28.867426199083024,2.2395808543287226
284,21.81057068420574,2.2300656756015944
285,7.52701951766324,2.2124669763173754
286,0.0,2.2124669763173754
287,0.0,2.2124669763173754
288,0.0,2.2124669763173754
289,0.0,2.2124669763173754
290,0.0,2.2124669763173754
291,0.0,2.2124669763173754
292,0.0,2.2124669763173754
293,0.0,2.2124669763173754
294,0.0,2.2124669763173754
295,0.0,2.2124669763173754
296,0.0,2.2124669763173754
297,0.0,2.2124669763173754
298,0.0,2.2124669763173754
299,0.0,2.2124669763173754
300,0.0,2.2124669763173754
301,0.0,2.2124669763173754
302,0.0,2.2124669763173754
303,1838.112847411152,4.579752723092228
304,441.0531837268738,3.4689869595306977
305,118.7658375196496,3.207438360254096
306,37.14442673995794,3.142088952103822
307,13.196017026054903,3.115208753629881
308,13.196017026054903,3.115208753629881
309,7.098625100015478,3.110326934633853
310,6.097391926039425,3.109525306792399
311,0.0,3.1046434877963707
312,0.0,3.1046434877963707
313,0.0,3.1046434877963707
314,0.0,3.1046434877963707
315,0.0,3.1031020641647884
316,0.0,3.098272348389207
317,0.0,3.092977612903932
318,0.0,3.071265970871295
319,21.816569122930126,3.0638854537929316
320,48.797898130432046,3.042996396986821
321,71.0511696737102,3.0352866271993793
322,65.83977678417514,2.988803117393358
323,169.43515523656342,2.924767714203367
324,188.48914195292363,2.855471526702832
325,302.1164288218469,2.808501607626041
326,272.26060144490054,2.757202543758023
327,331.7884531807751,2.5282578106769242
328,411.80168132662163,2.1937878938863857
329,524.5396009402264,2.201675134422507
330,490.2302947273256,2.2520317951615194
331,452.86725295598984,2.3985425725388447
332,578.8417250972223,2.588421742714238
333,285.85199458044605,2.667261777841302
334,175.12772721368705,2.546248039926583
335,169.43227961518468,2.603431380824619
336,153.9995875382159,2.6227676691672364
337,145.42679021238322,2.554159955793797
338,101.91696043472899,2.4800603385566693
339,58.71647918498819,2.4877942397818837
340,117.98312792786786,2.5941502075369156
341,94.09893881822362,2.4795899498761567
342,92.53427595267057,2.4108239742504916
343,72.50369865469543,2.4477695652562637
344,137.82453278388908,2.4271471841939474
345,146.75346529913472,2.3936683792336195
346,202.59446789987504,2.3243321309587825
347,347.79185862166094,2.586918611595811
348,319.5538067294267,2.4226614991790605
349,241.78422677761915,2.217376387797113
350,322.78993130673314,2.1925552439458493
351,311.0190227683494,2.1690751056739974
352,376.71374040847485,2.168636401597227
353,441.1845811604762,2.1465101058389378
354,557.5124715885379,2.195287130298798
355,546.8838377618231,2.2061722823726866
356,526.4361695271764,2.144068967111076
357,327.0665295188451,2.0529975238527105
358,541.0231629744534,2.0823587859179575
359,370.4919202425713,2.1095199043036676
360,372.25440443913914,2.07170332832056
361,419.1580443093976,2.1430304623482015
362,415.97265190327056,2.18184556941256
363,272.085877518796,2.145674624921722
364,238.04621811689708,2.1544121992430263
365,166.40575316958018,2.191142056367948
366,139.32151953713168,2.214168122050067
367,99.21633333419526,2.2141934580027547
368,85.72846309455872,2.2143622590168484
369,46.425080206445145,2.2075508623330617
370,48.46533492941474,2.193963398315804
371,21.41621781844754,2.1936297682780506
372,31.414922790478993,2.1910721736106247
373,18.10523210036376,2.1942370534861317
374,33.50809801068853,2.2274747578466156
375,69.68978743319859,2.2575322384565824
376,56.89812770245486,2.243307831857498
377,13.744663537253231,2.219513878259777
378,6.687808022375947,2.2160557867171717
379,14.214827540039188,2.224566946542406
380,15.122762661829793,2.2235619501671224
381,15.122762661829793,2.2245748727639967
382,15.122762661829793,2.218548436000455
383,7.595743144166553,2.2124669763173754
384,0.0,2.2124669763173754
385,0.0,2.2124669763173754
386,0.0,2.2124669763173754
387,0.0,2.2124669763173754
388,0.0,2.2124669763173754
389,0.0,2.2124669763173754
390,0.0,2.2124669763173754
391,0.0,2.2124669763173754
392,0.0,2.2124669763173754
393,0.0,2.2124669763173754
394,0.0,2.2124669763173754
395,0.0,2.2124669763173754
396,0.0,2.2124669763173754
397,0.0,2.2124669763173754
398,0.0,2.2124669763173754
399,1858.0973059028047,4.609820403977147
400,435.6481842510577,3.4611472047147904
401,118.76583751964958,3.207438360254096
402,30.798072417658666,3.129301672278083
403,7.098625100015478,3.1103269346338522
404,13.196017026054903,3.1152087536298807
405,13.196017026054903,3.1152087536298807
406,6.097391926039425,3.1095253067923987
407,0.0,3.1046434877963707
408,0.0,3.1046434877963707
409,0.0,3.1046434877963707
410,0.0,3.1046434877963707
411,0.0,3.1042335567750317
412,0.0,3.100051479290134
413,0.0,3.0937912010624165
414,0.0,3.0921221246345145
415,27.391090882361556,3.072265269477396
416,29.70613589471825,3.007899252613553
417,49.69211853604993,3.0217245104837414
418,108.99082458060005,2.957954724925034
419,134.0166444385031,2.9259018366445084
420,224.06934429908452,2.811452436880411
421,313.9028823883087,2.7857738775211134
422,298.6254220769268,2.7319972066518905
423,351.37500663186495,2.470354806467833
424,403.8641399179016,2.2432990612042234
425,532.153771146336,2.164334257769347
426,534.8382155764472,2.5272814965563843
427,506.10783397006867,2.479282014802569
428,469.4786617604041,2.5574510982719487
429,269.35165791756515,2.5158267821918647
430,196.5853783929921,2.6170196530157503
431,202.72443903640328,2.622281590835448
432,123.75233506974058,2.5521214696632963
433,125.44979191955177,2.550214022634419
434,111.05749522931711,2.5144976265702366
435,104.23116241393035,2.538449052738583
436,105.04128145248498,2.5082748991887316
437,92.74111436014637,2.4656667919475157
438,69.02508041136389,2.422942870262998
439,95.73842139017518,2.4375674776606777
440,122.08197203744209,2.412364321659812
441,228.57977834198397,2.400043884308883
442,196.541111108816,2.327292927289765
443,358.65101944945906,2.6673218803240677
444,259.1481909838132,2.374312736160474
445,305.7220476837734,2.3161304973921157
446,344.35182728231894,2.267764192381634
447,262.60050478760866,2.1972624187853045
448,331.95730287386584,2.127536314169568
449,489.26109267803895,2.157849340634013
450,611.4892826181215,2.1949620536040815
