t,current_power_demand,current_vtg_capacity
356,22.546988205465972,3.306677003884331
357,0.0,3.4309662445326308
358,35.5940978577493,3.527880487671902
359,22.01764174026284,3.461054638487393
360,8.960524733153886,3.490717647490436
361,0.0,3.5758834126217414
362,7.145816135369291,3.546301489144071
363,31.872546884268566,3.5326024057209953
364,20.426205229923358,3.180389765327188
365,5.45649003716373,2.9818433512361846
366,0.0,2.8716776791148915
367,6.879288060406589,2.6451252320202525
368,6.879288060406589,2.4235628791860955
369,6.879288060406589,2.3013240580164096
370,0.0,2.3013240580164096
371,0.0,2.0417399823250784
372,14.193918982921494,2.3545384655033765
373,14.193918982921494,2.0953992012017975
374,0.0,1.978257795527607
375,0.0,1.978257795527607
376,0.0,1.978257795527607
377,0.0,1.978257795527607
378,0.0,1.978257795527607
379,0.0,1.978257795527607
380,0.0,1.978257795527607
381,10.398002861329132,2.223585984686685
382,10.398002861329132,2.0771352401609224
383,0.0,2.0771352401609224
384,0.0,2.0771352401609224
385,0.0,2.0771352401609224
386,0.0,2.0771352401609224
387,0.0,2.0771352401609224
388,0.0,2.0771352401609224
389,0.0,2.0771352401609224
390,0.0,2.0771352401609224
391,0.0,2.0771352401609224
392,0.0,2.0771352401609224
393,0.0,2.0771352401609224
394,0.0,2.0771352401609224
395,0.0,2.0771352401609224
396,0.0,2.0771352401609224
397,0.0,2.0771352401609224
398,0.0,2.0771352401609224
399,159.76119379404267,5.752926920264697
400,50.36739932492425,4.133745564749465
401,0.0,3.4243455742575755
402,0.0,3.4243455742575755
403,0.0,3.4243455742575755
404,0.0,3.4243455742575755
405,0.0,3.4243455742575755
406,0.0,3.4243455742575755
407,0.0,3.4243455742575755
408,0.0,3.4243455742575755
409,0.0,3.4243455742575755
410,0.0,3.4243455742575755
411,0.0,3.4243455742575755
412,0.0,3.4243455742575755
413,0.0,3.473264796746969
414,0.0,3.4344299510278895
415,6.255720663927833,3.3833811413541257
416,28.507248804442526,3.242488879358848
417,61.49146450300738,3.049650783573947
418,234.71095736427873,3.268958254749174
419,163.60718652994942,2.3802708017369407
420,166.33900962648653,2.402505315468482
421,307.0049746787111,2.369643970426664
422,310.24242353418657,2.4806822204985286
423,411.36963065835664,2.4755559010347534
424,448.5565866590332,2.490610245655099
425,569.3981469307289,2.4707186489693216
426,588.607301321001,2.647036977918529
427,546.9119167153493,2.486025202892154
428,335.6884362540255,2.626797930605587
429,265.311873627223,2.6218970309726415
430,187.3735581924109,2.695815383668314
431,240.77879488015273,2.7618436773351527
432,198.36548144558725,2.8759905080634445
433,133.06454765783639,2.7916765062711857
434,193.8504481747237,2.865411656202643
435,175.6825937091224,2.8588173319138357
436,150.88213993298538,2.942955591493463
437,141.86616355162366,2.9279160545314293
438,98.03885259037776,2.991505016594371
439,128.83393917312935,3.0629627114289333
440,124.56820163758931,3.033355175127236
441,65.64891953435699,2.9657018575448237
442,69.06229304269536,2.9551880531926105
443,156.88036440850092,3.2776899480798956
444,54.39431984465563,3.038612099442362
445,39.10463307887477,3.0268126495979275
446,39.84380448546224,3.0147283773260747
447,7.171768571065758,3.013865646178707
448,0.0,3.000648856094295
449,67.72778466171013,3.1039444043815334
450,10.331213752017316,3.087530216684889
