,Electricity_price
328,39.51999999999995
329,42.259999999999955
330,44.99999999999996
331,44.99999999999996
332,44.99999999999996
333,44.99999999999996
334,44.99999999999996
335,44.99999999999996
336,44.99999999999996
337,44.99999999999996
338,44.99999999999996
339,46.24999999999996
340,47.49999999999996
341,48.74999999999996
342,49.99999999999996
343,49.99999999999996
344,49.99999999999996
345,49.99999999999996
346,49.99999999999996
347,49.99999999999996
348,49.99999999999996
349,49.99999999999996
350,49.99999999999996
351,49.99999999999996
352,49.99999999999996
353,49.99999999999996
354,49.99999999999996
355,49.99999999999996
356,49.99999999999996
357,49.99999999999996
358,49.99999999999996
359,49.99999999999996
360,49.99999999999996
361,49.99999999999996
362,49.99999999999996
363,49.99999999999996
364,49.99999999999996
365,49.99999999999996
366,49.99999999999996
367,49.99999999999996
368,49.99999999999996
369,49.99999999999996
370,49.99999999999996
371,49.99999999999996
372,49.99999999999996
373,49.99999999999996
374,49.99999999999996
375,49.99999999999996
376,49.99999999999996
377,49.99999999999996
378,49.99999999999996
379,48.74999999999996
380,47.49999999999996
381,46.24999999999996
382,44.99999999999996
383,46.24999999999996
384,47.49999999999996
385,48.74999999999996
386,49.99999999999996
387,48.74999999999996
388,47.49999999999996
389,46.24999999999996
390,44.99999999999996
391,44.99999999999996
392,44.99999999999996
393,44.99999999999996
394,44.99999999999996
395,44.99999999999996
396,44.99999999999996
397,44.99999999999996
398,44.99999999999996
399,44.99999999999996
400,44.99999999999996
401,44.99999999999996
402,44.99999999999996
403,44.99999999999996
404,44.99999999999996
405,44.99999999999996
406,44.99999999999996
407,44.99999999999996
408,44.99999999999996
409,44.99999999999996
410,44.99999999999996
411,46.24999999999996
412,47.49999999999996
413,48.74999999999996
414,49.99999999999996
415,49.99999999999996
416,49.99999999999996
417,49.99999999999996
418,49.99999999999996
419,49.99999999999996
420,49.99999999999996
421,49.99999999999996
422,49.99999999999996
423,48.74999999999996
424,47.49999999999996
425,46.24999999999996
426,44.99999999999996
427,44.99999999999996
428,44.99999999999996
429,44.99999999999996
430,44.99999999999996
431,44.99999999999996
432,44.99999999999996
433,44.99999999999996
434,44.99999999999996
435,44.99999999999996
436,44.99999999999996
437,44.99999999999996
438,44.99999999999996
439,44.99999999999996
440,44.99999999999996
441,44.99999999999996
442,44.99999999999996
443,46.24999999999996
444,47.49999999999996
445,48.74999999999996
446,49.99999999999996
447,49.99999999999996
448,49.99999999999996
449,49.99999999999996
450,49.99999999999996
451,50.23499999999996
452,50.469999999999956
453,50.704999999999956
454,50.939999999999955
455,54.85718749999995
456,58.77437499999995
457,62.69156249999995
458,66.60874999999994
459,66.60874999999994
460,66.60874999999994
461,66.60874999999994
462,66.60874999999994
463,66.60874999999994
464,66.60874999999994
465,66.60874999999994
466,66.60874999999994
467,66.60874999999994
468,66.60874999999994
469,66.60874999999994
470,66.60874999999994
471,66.60874999999994
472,66.60874999999994
473,66.60874999999994
474,66.60874999999994
475,66.60874999999994
476,66.60874999999994
477,66.60874999999994
478,66.60874999999994
479,66.60874999999994
480,66.60874999999994
481,66.60874999999994
482,66.60874999999994
483,66.60874999999994
484,66.60874999999994
485,66.60874999999994
486,66.60874999999994
487,66.60874999999994
488,66.60874999999994
489,66.60874999999994
490,66.60874999999994
491,66.60874999999994
492,66.60874999999994
493,66.60874999999994
494,66.60874999999994
495,66.60874999999994
496,66.60874999999994
497,66.60874999999994
498,66.60874999999994
499,66.60874999999994
500,66.60874999999994
501,66.60874999999994
502,66.60874999999994
503,66.60874999999994
504,66.60874999999994
505,66.60874999999994
506,66.60874999999994
507,66.60874999999994
508,66.60874999999994
509,66.60874999999994
510,66.60874999999994
511,66.60874999999994
512,66.60874999999994
513,66.60874999999994
514,66.60874999999994
515,66.60874999999994
516,66.60874999999994
517,66.60874999999994
518,66.60874999999994
519,66.60874999999994
520,66.60874999999994
521,66.60874999999994
522,66.60874999999994
523,61.20656249999995
524,55.80437499999995
525,50.402187499999954
526,44.99999999999996
527,44.99999999999996
528,44.99999999999996
529,44.99999999999996
530,44.99999999999996
531,44.99999999999996
532,44.99999999999996
533,44.99999999999996
534,44.99999999999996
535,44.99999999999996
536,44.99999999999996
537,44.99999999999996
538,44.99999999999996
539,45.39749999999996
540,45.79499999999996
541,46.19249999999996
542,46.58999999999996
543,46.97999999999996
544,47.36999999999996
545,47.75999999999996
546,48.14999999999996
547,47.36249999999996
548,46.57499999999996
549,45.78749999999996
550,44.99999999999996
551,44.99999999999996
552,44.99999999999996
553,44.99999999999996
554,44.99999999999996
555,44.99999999999996
556,44.99999999999996
557,44.99999999999996
558,44.99999999999996
559,44.99999999999996
560,44.99999999999996
561,44.99999999999996
562,44.99999999999996
563,44.99999999999996
564,44.99999999999996
565,44.99999999999996
566,44.99999999999996
567,44.99999999999996
568,44.99999999999996
569,44.99999999999996
570,44.99999999999996
571,44.99999999999996
572,44.99999999999996
573,44.99999999999996
574,44.99999999999996
575,44.99999999999996
576,44.99999999999996
577,44.99999999999996
578,44.99999999999996
579,44.99999999999996
580,44.99999999999996
581,44.99999999999996
582,44.99999999999996
583,44.99999999999996
584,44.99999999999996
585,44.99999999999996
586,44.99999999999996
587,44.99999999999996
588,44.99999999999996
589,44.99999999999996
590,44.99999999999996
591,46.24999999999996
592,47.49999999999996
593,48.74999999999996
594,49.99999999999996
595,49.99999999999996
596,49.99999999999996
597,49.99999999999996
598,49.99999999999996
599,49.99999999999996
600,49.99999999999996
601,49.99999999999996
602,49.99999999999996
603,49.99999999999996
604,49.99999999999996
605,49.99999999999996
606,49.99999999999996
607,48.74999999999996
608,47.49999999999996
609,46.24999999999996
610,44.99999999999996
611,44.99999999999996
612,44.99999999999996
613,44.99999999999996
614,44.99999999999996
615,44.99999999999996
616,44.99999999999996
617,44.99999999999996
618,44.99999999999996
619,41.01249999999996
620,37.02499999999996
621,33.037499999999966
622,29.04999999999997
623,33.037499999999966
624,37.02499999999996
625,41.01249999999996
626,44.99999999999996
627,44.99999999999996
628,44.99999999999996
629,44.99999999999996
630,44.99999999999996
631,44.99999999999996
632,44.99999999999996
633,44.99999999999996
634,44.99999999999996
635,44.99999999999996
636,44.99999999999996
637,44.99999999999996
638,44.99999999999996
639,44.99999999999996
640,44.99999999999996
641,44.99999999999996
642,44.99999999999996
643,44.99999999999996
644,44.99999999999996
645,44.99999999999996
646,44.99999999999996
647,44.899999999999956
648,44.799999999999955
649,44.69999999999995
650,44.59999999999995
651,44.69999999999995
652,44.799999999999955
653,44.899999999999956
654,44.99999999999996
655,44.99999999999996
656,44.99999999999996
657,44.99999999999996
658,44.99999999999996
659,44.99999999999996
660,44.99999999999996
661,44.99999999999996
662,44.99999999999996
663,44.99999999999996
664,44.99999999999996
665,44.99999999999996
666,44.99999999999996
667,37.002499999999955
668,29.004999999999953
669,21.00749999999995
670,13.009999999999952
671,13.009999999999954
672,13.009999999999954
673,13.009999999999954
674,13.009999999999954
675,12.007499999999954
676,11.004999999999955
677,10.002499999999955
678,8.999999999999956
679,6.749999999999956
680,4.499999999999956
681,2.2499999999999556
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,11.249999999999956
688,22.499999999999957
689,33.74999999999996
690,44.99999999999996
691,44.99999999999996
692,44.99999999999996
693,44.99999999999996
694,44.99999999999996
695,44.99999999999996
696,44.99999999999996
697,44.99999999999996
698,44.99999999999996
699,44.99999999999996
700,44.99999999999996
701,44.99999999999996
702,44.99999999999996
703,44.99999999999996
704,44.99999999999996
705,44.99999999999996
706,44.99999999999996
707,44.99999999999996
708,44.99999999999996
709,44.99999999999996
710,44.99999999999996
711,44.99999999999996
712,44.99999999999996
713,44.99999999999996
714,44.99999999999996
715,35.99999999999996
716,26.999999999999957
717,17.999999999999957
718,8.999999999999957
719,17.999999999999957
720,26.999999999999957
721,35.99999999999996
722,44.99999999999996
723,44.99999999999996
724,44.99999999999996
725,44.99999999999996
726,44.99999999999996
727,44.99999999999996
728,44.99999999999996
729,44.99999999999996
730,44.99999999999996
731,37.06999999999996
732,29.139999999999958
733,21.209999999999958
734,13.279999999999959
735,21.209999999999958
736,29.139999999999958
737,37.06999999999996
738,44.99999999999996
739,44.99999999999996
740,44.99999999999996
741,44.99999999999996
742,44.99999999999996
743,44.99999999999996
744,44.99999999999996
745,44.99999999999996
746,44.99999999999996
747,44.99999999999996
748,44.99999999999996
749,44.99999999999996
750,44.99999999999996
751,37.344999999999956
752,29.689999999999955
753,22.034999999999954
754,14.379999999999953
755,22.034999999999954
756,29.689999999999955
757,37.344999999999956
758,44.99999999999996
759,44.99999999999996
760,44.99999999999996
761,44.99999999999996
762,44.99999999999996
763,44.99999999999996
764,44.99999999999996
765,44.99999999999996
766,44.99999999999996
767,44.99999999999996
768,44.99999999999996
769,44.99999999999996
770,44.99999999999996
771,44.99999999999996
772,44.99999999999996
773,44.99999999999996
774,44.99999999999996
775,44.99999999999996
776,44.99999999999996
777,44.99999999999996
778,44.99999999999996
779,44.99999999999996
780,44.99999999999996
781,44.99999999999996
782,44.99999999999996
783,33.74999999999996
784,22.499999999999957
785,11.249999999999957
786,0.0
787,11.249999999999957
788,22.499999999999957
789,33.74999999999996
790,44.99999999999996
791,44.99999999999996
792,44.99999999999996
793,44.99999999999996
794,44.99999999999996
795,44.99999999999996
796,44.99999999999996
797,44.99999999999996
798,44.99999999999996
799,44.99999999999996
800,44.99999999999996
801,44.99999999999996
802,44.99999999999996
803,33.74999999999996
804,22.499999999999957
805,11.249999999999957
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,2.2499999999999574
824,4.499999999999957
825,6.749999999999957
826,8.999999999999957
827,17.999999999999957
828,26.999999999999957
829,35.99999999999996
830,44.99999999999996
831,35.99999999999996
832,26.999999999999957
833,17.999999999999957
834,8.999999999999957
835,8.999999999999957
836,8.999999999999957
837,8.999999999999957
838,8.999999999999957
839,17.999999999999957
840,26.999999999999957
841,35.99999999999996
842,44.99999999999996
843,44.99999999999996
844,44.99999999999996
845,44.99999999999996
846,44.99999999999996
847,35.99999999999996
848,26.999999999999957
849,17.999999999999957
850,8.999999999999957
851,8.999999999999957
852,8.999999999999957
853,8.999999999999957
854,8.999999999999957
855,8.999999999999957
856,8.999999999999957
857,8.999999999999957
858,8.999999999999957
859,8.999999999999957
860,8.999999999999957
861,8.999999999999957
862,8.999999999999957
863,6.749999999999957
864,4.499999999999957
865,2.2499999999999574
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,2.2499999999999574
896,4.499999999999957
897,6.749999999999957
898,8.999999999999957
899,8.999999999999957
900,8.999999999999957
901,8.999999999999957
902,8.999999999999957
903,6.749999999999957
904,4.499999999999957
905,2.2499999999999574
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,2.2499999999999574
912,4.499999999999957
913,6.749999999999957
914,8.999999999999957
915,8.999999999999957
916,8.999999999999957
917,8.999999999999957
918,8.999999999999957
919,8.999999999999957
920,8.999999999999957
921,8.999999999999957
922,8.999999999999957
923,17.999999999999957
924,26.999999999999957
925,35.99999999999996
926,44.99999999999996
927,44.99999999999996
928,44.99999999999996
929,44.99999999999996
930,44.99999999999996
931,44.99999999999996
932,44.99999999999996
933,44.99999999999996
934,44.99999999999996
935,44.99999999999996
936,44.99999999999996
937,44.99999999999996
938,44.99999999999996
939,44.99999999999996
940,44.99999999999996
941,44.99999999999996
942,44.99999999999996
943,44.99999999999996
944,44.99999999999996
945,44.99999999999996
946,44.99999999999996
947,35.99999999999996
948,26.999999999999957
949,17.999999999999957
950,8.999999999999957
951,17.999999999999957
952,26.999999999999957
953,35.99999999999996
954,44.99999999999996
955,44.99999999999996
956,44.99999999999996
957,44.99999999999996
958,44.99999999999996
959,44.99999999999996
960,44.99999999999996
961,44.99999999999996
962,44.99999999999996
963,33.74999999999996
964,22.499999999999957
965,11.249999999999957
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,11.249999999999957
980,22.499999999999957
981,33.74999999999996
982,44.99999999999996
983,44.99999999999996
984,44.99999999999996
985,44.99999999999996
986,44.99999999999996
987,33.74999999999996
988,22.499999999999957
989,11.249999999999957
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,11.249999999999957
1020,22.499999999999957
1021,33.74999999999996
1022,44.99999999999996
1023,44.99999999999996
1024,44.99999999999996
1025,44.99999999999996
1026,44.99999999999996
1027,35.99999999999996
1028,26.999999999999957
1029,17.999999999999957
1030,8.999999999999957
1031,17.999999999999957
1032,26.999999999999957
1033,35.99999999999996
1034,44.99999999999996
1035,35.99999999999996
1036,26.999999999999957
1037,17.999999999999957
1038,8.999999999999957
1039,17.999999999999957
1040,26.999999999999957
1041,35.99999999999996
1042,44.99999999999996
1043,44.99999999999996
1044,44.99999999999996
1045,44.99999999999996
1046,44.99999999999996
1047,44.99999999999996
1048,44.99999999999996
1049,44.99999999999996
1050,44.99999999999996
1051,33.74999999999996
1052,22.499999999999957
1053,11.249999999999957
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,11.249999999999957
1080,22.499999999999957
1081,33.74999999999996
1082,44.99999999999996
1083,44.99999999999996
1084,44.99999999999996
1085,44.99999999999996
1086,44.99999999999996
1087,44.99999999999996
1088,44.99999999999996
1089,44.99999999999996
1090,44.99999999999996
1091,44.99999999999996
1092,44.99999999999996
1093,44.99999999999996
1094,44.99999999999996
1095,33.74999999999996
1096,22.499999999999957
1097,11.249999999999957
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,11.249999999999957
1112,22.499999999999957
1113,33.74999999999996
1114,44.99999999999996
1115,44.99999999999996
1116,44.99999999999996
1117,44.99999999999996
1118,44.99999999999996
1119,35.99999999999996
1120,26.999999999999957
1121,17.999999999999957
1122,8.999999999999957
1123,17.999999999999957
1124,26.999999999999957
1125,35.99999999999996
1126,44.99999999999996
1127,34.12999999999996
1128,23.259999999999962
1129,12.389999999999961
1130,1.5199999999999623
1131,12.389999999999961
1132,23.259999999999962
1133,34.12999999999996
1134,44.99999999999996
1135,44.99999999999996
1136,44.99999999999996
1137,44.99999999999996
1138,44.99999999999996
1139,44.99999999999996
1140,44.99999999999996
1141,44.99999999999996
1142,44.99999999999996
1143,34.12999999999996
1144,23.259999999999962
1145,12.389999999999961
1146,1.5199999999999623
1147,12.389999999999961
1148,23.259999999999962
1149,34.12999999999996
1150,44.99999999999996
1151,33.74999999999996
1152,22.499999999999957
1153,11.249999999999957
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,11.249999999999957
1176,22.499999999999957
1177,33.74999999999996
1178,44.99999999999996
1179,44.99999999999996
1180,44.99999999999996
1181,44.99999999999996
1182,44.99999999999996
1183,44.99999999999996
1184,44.99999999999996
1185,44.99999999999996
1186,44.99999999999996
1187,44.99999999999996
1188,44.99999999999996
1189,44.99999999999996
1190,44.99999999999996
1191,44.99999999999996
1192,44.99999999999996
1193,44.99999999999996
1194,44.99999999999996
1195,44.99999999999996
1196,44.99999999999996
1197,44.99999999999996
1198,44.99999999999996
1199,44.99999999999996
1200,44.99999999999996
1201,44.99999999999996
1202,44.99999999999996
1203,44.99999999999996
1204,44.99999999999996
1205,44.99999999999996
1206,44.99999999999996
1207,44.99999999999996
1208,44.99999999999996
1209,44.99999999999996
1210,44.99999999999996
1211,44.99999999999996
1212,44.99999999999996
1213,44.99999999999996
1214,44.99999999999996
1215,44.99999999999996
1216,44.99999999999996
1217,44.99999999999996
1218,44.99999999999996
1219,44.99999999999996
1220,44.99999999999996
1221,44.99999999999996
1222,44.99999999999996
1223,44.99999999999996
1224,44.99999999999996
1225,44.99999999999996
1226,44.99999999999996
1227,35.99999999999996
1228,26.999999999999957
1229,17.999999999999957
1230,8.999999999999957
1231,17.999999999999957
1232,26.999999999999957
1233,35.99999999999996
1234,44.99999999999996
1235,44.99999999999996
1236,44.99999999999996
1237,44.99999999999996
1238,44.99999999999996
1239,44.99999999999996
1240,44.99999999999996
1241,44.99999999999996
1242,44.99999999999996
1243,44.99999999999996
1244,44.99999999999996
1245,44.99999999999996
1246,44.99999999999996
1247,44.99999999999996
1248,44.99999999999996
1249,44.99999999999996
1250,44.99999999999996
1251,35.74249999999996
1252,26.484999999999957
1253,17.227499999999957
1254,7.969999999999956
1255,7.969999999999956
1256,7.969999999999956
1257,7.969999999999956
1258,7.969999999999956
1259,5.9774999999999565
1260,3.984999999999957
1261,1.9924999999999569
1262,0.0
1263,11.249999999999957
1264,22.499999999999957
1265,33.74999999999996
1266,44.99999999999996
1267,33.74999999999996
1268,22.499999999999957
1269,11.249999999999957
1270,0.0
1271,11.249999999999957
1272,22.499999999999957
1273,33.74999999999996
1274,44.99999999999996
1275,44.99999999999996
1276,44.99999999999996
1277,44.99999999999996
1278,44.99999999999996
1279,44.99999999999996
1280,44.99999999999996
1281,44.99999999999996
1282,44.99999999999996
1283,33.74999999999996
1284,22.499999999999957
1285,11.249999999999957
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,2.2499999999999574
1300,4.499999999999957
1301,6.749999999999957
1302,8.999999999999957
1303,17.999999999999957
1304,26.999999999999957
1305,35.99999999999996
1306,44.99999999999996
1307,44.99999999999996
1308,44.99999999999996
1309,44.99999999999996
1310,44.99999999999996
1311,44.99999999999996
1312,44.99999999999996
1313,44.99999999999996
1314,44.99999999999996
1315,44.99999999999996
1316,44.99999999999996
1317,44.99999999999996
1318,44.99999999999996
1319,44.99999999999996
1320,44.99999999999996
1321,44.99999999999996
1322,44.99999999999996
1323,44.99999999999996
1324,44.99999999999996
1325,44.99999999999996
1326,44.99999999999996
1327,44.99999999999996
1328,44.99999999999996
1329,44.99999999999996
1330,44.99999999999996
1331,44.99999999999996
1332,44.99999999999996
1333,44.99999999999996
1334,44.99999999999996
1335,44.99999999999996
1336,44.99999999999996
1337,44.99999999999996
1338,44.99999999999996
1339,44.99999999999996
1340,44.99999999999996
1341,44.99999999999996
1342,44.99999999999996
1343,44.99999999999996
1344,44.99999999999996
1345,44.99999999999996
1346,44.99999999999996
1347,33.74999999999996
1348,22.499999999999957
1349,11.249999999999957
1350,0.0
1351,2.2499999999999574
1352,4.499999999999957
1353,6.749999999999957
1354,8.999999999999957
1355,6.749999999999957
1356,4.499999999999957
1357,2.2499999999999574
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,11.249999999999957
1364,22.499999999999957
1365,33.74999999999996
1366,44.99999999999996
1367,44.99999999999996
1368,44.99999999999996
1369,44.99999999999996
1370,44.99999999999996
1371,44.99999999999996
1372,44.99999999999996
1373,44.99999999999996
1374,44.99999999999996
1375,44.99999999999996
1376,44.99999999999996
1377,44.99999999999996
1378,44.99999999999996
1379,35.99999999999996
1380,26.999999999999957
1381,17.999999999999957
1382,8.999999999999957
1383,6.749999999999957
1384,4.499999999999957
1385,2.2499999999999574
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,1.1249999999999574
1396,2.2499999999999574
1397,3.3749999999999574
1398,4.499999999999957
1399,14.624999999999957
1400,24.749999999999957
1401,34.87499999999996
1402,44.99999999999996
1403,44.99999999999996
1404,44.99999999999996
1405,44.99999999999996
1406,44.99999999999996
1407,44.99999999999996
1408,44.99999999999996
1409,44.99999999999996
1410,44.99999999999996
1411,35.99999999999996
1412,26.999999999999957
1413,17.999999999999957
1414,8.999999999999957
1415,8.999999999999957
1416,8.999999999999957
1417,8.999999999999957
1418,8.999999999999957
1419,7.129999999999958
1420,5.259999999999958
1421,3.389999999999958
1422,1.5199999999999578
1423,12.389999999999956
1424,23.25999999999996
1425,34.12999999999996
1426,44.99999999999996
1427,44.99999999999996
1428,44.99999999999996
1429,44.99999999999996
1430,44.99999999999996
1431,34.87499999999996
1432,24.749999999999957
1433,14.624999999999957
1434,4.499999999999957
1435,14.624999999999957
1436,24.749999999999957
1437,34.87499999999996
1438,44.99999999999996
1439,44.99999999999996
1440,44.99999999999996
1441,44.99999999999996
1442,44.99999999999996
1443,33.74999999999996
1444,22.499999999999957
1445,11.249999999999957
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,11.249999999999957
1456,22.499999999999957
1457,33.74999999999996
1458,44.99999999999996
1459,44.99999999999996
1460,44.99999999999996
1461,44.99999999999996
1462,44.99999999999996
1463,44.99999999999996
1464,44.99999999999996
1465,44.99999999999996
1466,44.99999999999996
1467,37.002499999999955
1468,29.004999999999953
1469,21.00749999999995
1470,13.009999999999952
1471,21.00749999999995
1472,29.00499999999995
1473,37.002499999999955
1474,44.99999999999996
1475,37.49999999999996
1476,29.999999999999957
1477,22.499999999999957
1478,14.999999999999957
1479,19.709999999999958
1480,24.41999999999996
1481,29.12999999999996
1482,33.83999999999996
1483,27.62999999999996
1484,21.41999999999996
1485,15.209999999999958
1486,8.999999999999957
1487,15.527499999999957
1488,22.054999999999957
1489,28.582499999999957
1490,35.10999999999996
1491,37.58249999999995
1492,40.05499999999995
1493,42.52749999999995
1494,44.99999999999994
